enrollment,interval,start,end,model
181,Monthly,10/1/2020,10/31/2020,Virtual
530,Monthly,10/1/2020,10/31/2020,Virtual
566,Monthly,10/1/2020,10/31/2020,Virtual
131,Monthly,10/1/2020,10/31/2020,Virtual
371,Monthly,10/1/2020,10/31/2020,Virtual
560,Monthly,10/1/2020,10/31/2020,Virtual
271,Monthly,10/1/2020,10/31/2020,Virtual
682,Monthly,10/1/2020,10/31/2020,Virtual
214,Monthly,10/1/2020,10/31/2020,Virtual
515,Monthly,10/1/2020,10/31/2020,Virtual
351,Monthly,10/1/2020,10/31/2020,Virtual
54,Monthly,10/1/2020,10/31/2020,Virtual
852,Monthly,10/1/2020,10/31/2020,Virtual
700,Monthly,10/1/2020,10/31/2020,Virtual
1638,Monthly,10/1/2020,10/31/2020,Virtual
809,Monthly,10/1/2020,10/31/2020,Virtual
599,Monthly,10/1/2020,10/31/2020,Virtual
578,Monthly,10/1/2020,10/31/2020,Virtual
457,Monthly,10/1/2020,10/31/2020,Virtual
2764,Monthly,10/1/2020,10/31/2020,Virtual
2963,Monthly,10/1/2020,10/31/2020,Virtual
2205,Monthly,10/1/2020,10/31/2020,Virtual
2400,Monthly,10/1/2020,10/31/2020,Virtual
2128,Monthly,10/1/2020,10/31/2020,Virtual
2069,Monthly,10/1/2020,10/31/2020,Virtual
2751,Monthly,10/1/2020,10/31/2020,Virtual
2578,Monthly,10/1/2020,10/31/2020,Virtual
2283,Monthly,10/1/2020,10/31/2020,Virtual
451,Monthly,10/1/2020,10/31/2020,Virtual
492,Monthly,10/1/2020,10/31/2020,Virtual
2258,Monthly,10/1/2020,10/31/2020,Virtual
2678,Monthly,10/1/2020,10/31/2020,Virtual
2020,Monthly,10/1/2020,10/31/2020,Virtual
2831,Monthly,10/1/2020,10/31/2020,Virtual
1682,Monthly,10/1/2020,10/31/2020,Virtual
2323,Monthly,10/1/2020,10/31/2020,Virtual
2321,Monthly,10/1/2020,10/31/2020,Virtual
2009,Monthly,10/1/2020,10/31/2020,Virtual
119,Monthly,10/1/2020,10/31/2020,Hybrid
416,Monthly,10/1/2020,10/31/2020,Hybrid
277,Monthly,10/1/2020,10/31/2020,Virtual
242,Monthly,10/1/2020,10/31/2020,Virtual
517,Monthly,10/1/2020,10/31/2020,Virtual
344,Monthly,10/1/2020,10/31/2020,Virtual
88,Monthly,10/1/2020,10/31/2020,Virtual
173,Monthly,10/1/2020,10/31/2020,Virtual
278,Monthly,10/1/2020,10/31/2020,Virtual
277,Monthly,10/1/2020,10/31/2020,Virtual
269,Monthly,10/1/2020,10/31/2020,Virtual
310,Monthly,10/1/2020,10/31/2020,Virtual
346,Monthly,10/1/2020,10/31/2020,Virtual
327,Monthly,10/1/2020,10/31/2020,Virtual
860,Monthly,10/1/2020,10/31/2020,Virtual
636,Monthly,10/1/2020,10/31/2020,Virtual
468,Monthly,10/1/2020,10/31/2020,Virtual
590,Monthly,10/1/2020,10/31/2020,Virtual
326,Monthly,10/1/2020,10/31/2020,Hybrid
352,Monthly,10/1/2020,10/31/2020,Hybrid
633,Monthly,10/1/2020,10/31/2020,Virtual
348,Monthly,10/1/2020,10/31/2020,In-person
556,Monthly,10/1/2020,10/31/2020,Virtual
324,Monthly,10/1/2020,10/31/2020,Hybrid
391,Monthly,10/1/2020,10/31/2020,Hybrid
287,Monthly,10/1/2020,10/31/2020,Hybrid
423,Monthly,10/1/2020,10/31/2020,Hybrid
204,Monthly,10/1/2020,10/31/2020,Virtual
357,Monthly,10/1/2020,10/31/2020,Virtual
660,Monthly,10/1/2020,10/31/2020,Virtual
1790,Monthly,10/1/2020,10/31/2020,Virtual
246,Monthly,10/1/2020,10/31/2020,Virtual
434,Monthly,10/1/2020,10/31/2020,Hybrid
466,Monthly,10/1/2020,10/31/2020,Hybrid
643,Monthly,10/1/2020,10/31/2020,Hybrid
625,Monthly,10/1/2020,10/31/2020,Hybrid
340,Monthly,10/1/2020,10/31/2020,Hybrid
794,Monthly,10/1/2020,10/31/2020,Virtual
397,Monthly,10/1/2020,10/31/2020,Virtual
1139,Monthly,10/1/2020,10/31/2020,Virtual
387,Monthly,10/1/2020,10/31/2020,Virtual
445,Monthly,10/1/2020,10/31/2020,Virtual
648,Monthly,10/1/2020,10/31/2020,Virtual
201,Monthly,10/1/2020,10/31/2020,Virtual
261,Monthly,10/1/2020,10/31/2020,Virtual
1075,Monthly,10/1/2020,10/31/2020,Hybrid
495,Monthly,10/1/2020,10/31/2020,Virtual
494,Monthly,10/1/2020,10/31/2020,Virtual
327,Monthly,10/1/2020,10/31/2020,Virtual
285,Monthly,10/1/2020,10/31/2020,Virtual
147,Monthly,10/1/2020,10/31/2020,Virtual
560,Monthly,10/1/2020,10/31/2020,Virtual
1077,Monthly,10/1/2020,10/31/2020,Virtual
344,Monthly,10/1/2020,10/31/2020,Virtual
970,Monthly,10/1/2020,10/31/2020,Virtual
591,Monthly,10/1/2020,10/31/2020,Virtual
106,Monthly,10/1/2020,10/31/2020,Virtual
842,Monthly,10/1/2020,10/31/2020,Virtual
423,Monthly,10/1/2020,10/31/2020,Virtual
453,Monthly,10/1/2020,10/31/2020,Virtual
421,Monthly,10/1/2020,10/31/2020,Virtual
572,Monthly,10/1/2020,10/31/2020,Virtual
674,Monthly,10/1/2020,10/31/2020,Virtual
533,Monthly,10/1/2020,10/31/2020,Virtual
274,Monthly,10/1/2020,10/31/2020,Virtual
244,Monthly,10/1/2020,10/31/2020,Virtual
415,Monthly,10/1/2020,10/31/2020,Virtual
560,Monthly,10/1/2020,10/31/2020,Virtual
310,Monthly,10/1/2020,10/31/2020,Virtual
578,Monthly,10/1/2020,10/31/2020,Virtual
351,Monthly,10/1/2020,10/31/2020,Virtual
428,Monthly,10/1/2020,10/31/2020,Virtual
559,Monthly,10/1/2020,10/31/2020,Virtual
410,Monthly,10/1/2020,10/31/2020,Virtual
513,Monthly,10/1/2020,10/31/2020,Virtual
423,Monthly,10/1/2020,10/31/2020,Virtual
630,Monthly,10/1/2020,10/31/2020,Virtual
593,Monthly,10/1/2020,10/31/2020,Virtual
100,Monthly,10/1/2020,10/31/2020,In-person
368,Monthly,10/1/2020,10/31/2020,Virtual
421,Monthly,10/1/2020,10/31/2020,Virtual
263,Monthly,10/1/2020,10/31/2020,Virtual
24,Monthly,10/1/2020,10/31/2020,Virtual
66,Monthly,10/1/2020,10/31/2020,Virtual
165,Monthly,10/1/2020,10/31/2020,Virtual
8,Monthly,10/1/2020,10/31/2020,Virtual
10,Monthly,10/1/2020,10/31/2020,Virtual
26,Monthly,10/1/2020,10/31/2020,Virtual
144,Monthly,10/1/2020,10/31/2020,Hybrid
306,Monthly,10/1/2020,10/31/2020,Virtual
302,Monthly,10/1/2020,10/31/2020,Virtual
602,Monthly,10/1/2020,10/31/2020,Virtual
6,Monthly,10/1/2020,10/31/2020,Virtual
525,Monthly,10/1/2020,10/31/2020,Virtual
199,Monthly,10/1/2020,10/31/2020,Virtual
10,Monthly,10/1/2020,10/31/2020,Virtual
408,Monthly,10/1/2020,10/31/2020,Virtual
717,Monthly,10/1/2020,10/31/2020,Virtual
962,Monthly,10/1/2020,10/31/2020,Virtual
672,Monthly,10/1/2020,10/31/2020,Virtual
24,Monthly,10/1/2020,10/31/2020,Virtual
622,Monthly,10/1/2020,10/31/2020,Virtual
2058,Monthly,10/1/2020,10/31/2020,Virtual
620,Monthly,10/1/2020,10/31/2020,Virtual
680,Monthly,10/1/2020,10/31/2020,Virtual
431,Monthly,10/1/2020,10/31/2020,Hybrid
423,Monthly,10/1/2020,10/31/2020,Hybrid
498,Monthly,10/1/2020,10/31/2020,Hybrid
556,Monthly,10/1/2020,10/31/2020,Hybrid
424,Monthly,10/1/2020,10/31/2020,Hybrid
554,Monthly,10/1/2020,10/31/2020,Hybrid
531,Monthly,10/1/2020,10/31/2020,Hybrid
480,Monthly,10/1/2020,10/31/2020,Hybrid
638,Monthly,10/1/2020,10/31/2020,Hybrid
67,Monthly,10/1/2020,10/31/2020,Virtual
127,Monthly,10/1/2020,10/31/2020,Virtual
81,Monthly,10/1/2020,10/31/2020,Virtual
357,Monthly,10/1/2020,10/31/2020,Virtual
395,Monthly,10/1/2020,10/31/2020,Virtual
352,Monthly,10/1/2020,10/31/2020,Virtual
626,Monthly,10/1/2020,10/31/2020,Virtual
523,Monthly,10/1/2020,10/31/2020,Virtual
567,Monthly,10/1/2020,10/31/2020,Virtual
1092,Monthly,10/1/2020,10/31/2020,Virtual
522,Monthly,10/1/2020,10/31/2020,Virtual
404,Monthly,10/1/2020,10/31/2020,Virtual
535,Monthly,10/1/2020,10/31/2020,Virtual
293,Monthly,10/1/2020,10/31/2020,Virtual
462,Monthly,10/1/2020,10/31/2020,Virtual
626,Monthly,10/1/2020,10/31/2020,Virtual
615,Monthly,10/1/2020,10/31/2020,Virtual
434,Monthly,10/1/2020,10/31/2020,Virtual
709,Monthly,10/1/2020,10/31/2020,Virtual
5,Monthly,10/1/2020,10/31/2020,Virtual
309,Monthly,10/1/2020,10/31/2020,Virtual
471,Monthly,10/1/2020,10/31/2020,Virtual
828,Monthly,10/1/2020,10/31/2020,Virtual
522,Monthly,10/1/2020,10/31/2020,Virtual
464,Monthly,10/1/2020,10/31/2020,Virtual
107,Monthly,10/1/2020,10/31/2020,Virtual
692,Monthly,10/1/2020,10/31/2020,Virtual
480,Monthly,10/1/2020,10/31/2020,Virtual
509,Monthly,10/1/2020,10/31/2020,Virtual
1136,Monthly,10/1/2020,10/31/2020,Virtual
444,Monthly,10/1/2020,10/31/2020,Virtual
423,Monthly,10/1/2020,10/31/2020,Virtual
1052,Monthly,10/1/2020,10/31/2020,Virtual
640,Monthly,10/1/2020,10/31/2020,Virtual
509,Monthly,10/1/2020,10/31/2020,Virtual
10,Monthly,10/1/2020,10/31/2020,Virtual
94,Monthly,10/1/2020,10/31/2020,Virtual
152,Monthly,10/1/2020,10/31/2020,Virtual
77,Monthly,10/1/2020,10/31/2020,Virtual
78,Monthly,10/1/2020,10/31/2020,Virtual
22,Monthly,10/1/2020,10/31/2020,In-person
1,Monthly,10/1/2020,10/31/2020,Virtual
168,Monthly,10/1/2020,10/31/2020,Virtual
304,Monthly,10/1/2020,10/31/2020,Virtual
944,Monthly,10/1/2020,10/31/2020,Virtual
736,Monthly,10/1/2020,10/31/2020,Virtual
949,Monthly,10/1/2020,10/31/2020,Virtual
476,Monthly,10/1/2020,10/31/2020,Virtual
729,Monthly,10/1/2020,10/31/2020,Virtual
569,Monthly,10/1/2020,10/31/2020,Virtual
2198,Monthly,10/1/2020,10/31/2020,Virtual
960,Monthly,10/1/2020,10/31/2020,Virtual
864,Monthly,10/1/2020,10/31/2020,Virtual
1811,Monthly,10/1/2020,10/31/2020,Virtual
860,Monthly,10/1/2020,10/31/2020,Virtual
564,Monthly,10/1/2020,10/31/2020,Virtual
336,Monthly,10/1/2020,10/31/2020,Virtual
832,Monthly,10/1/2020,10/31/2020,Virtual
660,Monthly,10/1/2020,10/31/2020,Virtual
623,Monthly,10/1/2020,10/31/2020,Virtual
2218,Monthly,10/1/2020,10/31/2020,Virtual
1074,Monthly,10/1/2020,10/31/2020,Virtual
647,Monthly,10/1/2020,10/31/2020,Virtual
591,Monthly,10/1/2020,10/31/2020,Virtual
602,Monthly,10/1/2020,10/31/2020,Virtual
611,Monthly,10/1/2020,10/31/2020,Virtual
456,Monthly,10/1/2020,10/31/2020,Hybrid
362,Monthly,10/1/2020,10/31/2020,Hybrid
50,Monthly,10/1/2020,10/31/2020,Hybrid
362,Monthly,10/1/2020,10/31/2020,Hybrid
1149,Monthly,10/1/2020,10/31/2020,Hybrid
743,Monthly,10/1/2020,10/31/2020,Hybrid
346,Monthly,10/1/2020,10/31/2020,Hybrid
395,Monthly,10/1/2020,10/31/2020,Virtual
4,Monthly,10/1/2020,10/31/2020,Virtual
395,Monthly,10/1/2020,10/31/2020,Virtual
501,Monthly,10/1/2020,10/31/2020,Virtual
65,Monthly,10/1/2020,10/31/2020,Virtual
830,Monthly,10/1/2020,10/31/2020,Virtual
617,Monthly,10/1/2020,10/31/2020,Virtual
266,Monthly,10/1/2020,10/31/2020,Virtual
93,Monthly,10/1/2020,10/31/2020,Hybrid
576,Monthly,10/1/2020,10/31/2020,Hybrid
767,Monthly,10/1/2020,10/31/2020,Hybrid
94,Monthly,10/1/2020,10/31/2020,Virtual
655,Monthly,10/1/2020,10/31/2020,Hybrid
459,Monthly,10/1/2020,10/31/2020,Hybrid
387,Monthly,10/1/2020,10/31/2020,Hybrid
584,Monthly,10/1/2020,10/31/2020,Hybrid
730,Monthly,10/1/2020,10/31/2020,Hybrid
326,Monthly,10/1/2020,10/31/2020,Hybrid
683,Monthly,10/1/2020,10/31/2020,Hybrid
836,Monthly,10/1/2020,10/31/2020,Hybrid
768,Monthly,10/1/2020,10/31/2020,Hybrid
656,Monthly,10/1/2020,10/31/2020,Hybrid
152,Monthly,10/1/2020,10/31/2020,Hybrid
1709,Monthly,10/1/2020,10/31/2020,Hybrid
825,Monthly,10/1/2020,10/31/2020,Hybrid
766,Monthly,10/1/2020,10/31/2020,Hybrid
1041,Monthly,10/1/2020,10/31/2020,Virtual
673,Monthly,10/1/2020,10/31/2020,Virtual
597,Monthly,10/1/2020,10/31/2020,Virtual
538,Monthly,10/1/2020,10/31/2020,Virtual
888,Monthly,10/1/2020,10/31/2020,Virtual
679,Monthly,10/1/2020,10/31/2020,Virtual
769,Monthly,10/1/2020,10/31/2020,Virtual
712,Monthly,10/1/2020,10/31/2020,Virtual
787,Monthly,10/1/2020,10/31/2020,Virtual
420,Monthly,10/1/2020,10/31/2020,Virtual
697,Monthly,10/1/2020,10/31/2020,Virtual
706,Monthly,10/1/2020,10/31/2020,Virtual
565,Monthly,10/1/2020,10/31/2020,Virtual
626,Monthly,10/1/2020,10/31/2020,Virtual
821,Monthly,10/1/2020,10/31/2020,Virtual
604,Monthly,10/1/2020,10/31/2020,Virtual
734,Monthly,10/1/2020,10/31/2020,Virtual
739,Monthly,10/1/2020,10/31/2020,Virtual
889,Monthly,10/1/2020,10/31/2020,Virtual
837,Monthly,10/1/2020,10/31/2020,Virtual
601,Monthly,10/1/2020,10/31/2020,Virtual
627,Monthly,10/1/2020,10/31/2020,Virtual
54,Monthly,10/1/2020,10/31/2020,Virtual
715,Monthly,10/1/2020,10/31/2020,Virtual
1581,Monthly,10/1/2020,10/31/2020,Virtual
368,Monthly,10/1/2020,10/31/2020,Virtual
508,Monthly,10/1/2020,10/31/2020,Virtual
554,Monthly,10/1/2020,10/31/2020,Virtual
656,Monthly,10/1/2020,10/31/2020,Virtual
451,Monthly,10/1/2020,10/31/2020,Virtual
203,Monthly,10/1/2020,10/31/2020,Virtual
168,Monthly,10/1/2020,10/31/2020,Virtual
1898,Monthly,10/1/2020,10/31/2020,Virtual
827,Monthly,10/1/2020,10/31/2020,Virtual
716,Monthly,10/1/2020,10/31/2020,Virtual
498,Monthly,10/1/2020,10/31/2020,Virtual
1808,Monthly,10/1/2020,10/31/2020,Virtual
542,Monthly,10/1/2020,10/31/2020,Virtual
887,Monthly,10/1/2020,10/31/2020,Virtual
511,Monthly,10/1/2020,10/31/2020,Virtual
337,Monthly,10/1/2020,10/31/2020,Virtual
502,Monthly,10/1/2020,10/31/2020,Virtual
347,Monthly,10/1/2020,10/31/2020,Virtual
390,Monthly,10/1/2020,10/31/2020,Virtual
577,Monthly,10/1/2020,10/31/2020,Virtual
391,Monthly,10/1/2020,10/31/2020,Virtual
22,Monthly,10/1/2020,10/31/2020,Virtual
581,Monthly,10/1/2020,10/31/2020,Virtual
18,Monthly,10/1/2020,10/31/2020,In-person
790,Monthly,10/1/2020,10/31/2020,In-person
355,Monthly,10/1/2020,10/31/2020,In-person
409,Monthly,10/1/2020,10/31/2020,Virtual
143,Monthly,10/1/2020,10/31/2020,Virtual
321,Monthly,10/1/2020,10/31/2020,Hybrid
152,Monthly,10/1/2020,10/31/2020,Hybrid
160,Monthly,10/1/2020,10/31/2020,Hybrid
53,Monthly,10/1/2020,10/31/2020,Hybrid
95,Monthly,10/1/2020,10/31/2020,Hybrid
163,Monthly,10/1/2020,10/31/2020,Virtual
489,Monthly,10/1/2020,10/31/2020,Virtual
471,Monthly,10/1/2020,10/31/2020,Virtual
530,Monthly,10/1/2020,10/31/2020,Virtual
846,Monthly,10/1/2020,10/31/2020,Virtual
392,Monthly,10/1/2020,10/31/2020,Virtual
541,Monthly,10/1/2020,10/31/2020,Virtual
917,Monthly,10/1/2020,10/31/2020,Virtual
634,Monthly,10/1/2020,10/31/2020,Virtual
614,Monthly,10/1/2020,10/31/2020,Virtual
235,Monthly,10/1/2020,10/31/2020,Virtual
119,Monthly,10/1/2020,10/31/2020,Virtual
5,Monthly,10/1/2020,10/31/2020,Virtual
485,Monthly,10/1/2020,10/31/2020,Virtual
361,Monthly,10/1/2020,10/31/2020,Virtual
34,Monthly,10/1/2020,10/31/2020,Virtual
480,Monthly,10/1/2020,10/31/2020,Virtual
334,Monthly,10/1/2020,10/31/2020,Virtual
262,Monthly,10/1/2020,10/31/2020,Virtual
614,Monthly,10/1/2020,10/31/2020,Virtual
600,Monthly,10/1/2020,10/31/2020,Virtual
134,Monthly,10/1/2020,10/31/2020,Virtual
404,Monthly,10/1/2020,10/31/2020,Virtual
239,Monthly,10/1/2020,10/31/2020,Virtual
167,Monthly,10/1/2020,10/31/2020,Virtual
411,Monthly,10/1/2020,10/31/2020,Virtual
263,Monthly,10/1/2020,10/31/2020,Virtual
60,Monthly,10/1/2020,10/31/2020,Virtual
23,Monthly,10/1/2020,10/31/2020,Virtual
31,Monthly,10/1/2020,10/31/2020,Virtual
20,Monthly,10/1/2020,10/31/2020,Virtual
896,Monthly,10/1/2020,10/31/2020,Virtual
511,Monthly,10/1/2020,10/31/2020,Virtual
391,Monthly,10/1/2020,10/31/2020,Virtual
293,Monthly,10/1/2020,10/31/2020,Virtual
391,Monthly,10/1/2020,10/31/2020,Virtual
677,Monthly,10/1/2020,10/31/2020,Virtual
232,Monthly,10/1/2020,10/31/2020,Virtual
1,Monthly,10/1/2020,10/31/2020,In-person
547,Monthly,10/1/2020,10/31/2020,In-person
618,Monthly,10/1/2020,10/31/2020,In-person
150,Monthly,10/1/2020,10/31/2020,Virtual
624,Monthly,10/1/2020,10/31/2020,In-person
606,Monthly,10/1/2020,10/31/2020,In-person
681,Monthly,10/1/2020,10/31/2020,In-person
1895,Monthly,10/1/2020,10/31/2020,Virtual
665,Monthly,10/1/2020,10/31/2020,Virtual
549,Monthly,10/1/2020,10/31/2020,Virtual
454,Monthly,10/1/2020,10/31/2020,Virtual
871,Monthly,10/1/2020,10/31/2020,Virtual
1412,Monthly,10/1/2020,10/31/2020,Virtual
777,Monthly,10/1/2020,10/31/2020,Virtual
580,Monthly,10/1/2020,10/31/2020,Virtual
259,Monthly,10/1/2020,10/31/2020,Virtual
72,Monthly,10/1/2020,10/31/2020,Hybrid
284,Monthly,10/1/2020,10/31/2020,Virtual
135,Monthly,10/1/2020,10/31/2020,Virtual
40,Monthly,10/1/2020,10/31/2020,Virtual
677,Monthly,10/1/2020,10/31/2020,Hybrid
2495,Monthly,10/1/2020,10/31/2020,Virtual
2654,Monthly,10/1/2020,10/31/2020,Virtual
179,Monthly,10/1/2020,10/31/2020,Virtual
2742,Monthly,10/1/2020,10/31/2020,Virtual
353,Monthly,10/1/2020,10/31/2020,Virtual
683,Monthly,10/1/2020,10/31/2020,Virtual
511,Monthly,10/1/2020,10/31/2020,Virtual
304,Monthly,10/1/2020,10/31/2020,Virtual
8,Monthly,10/1/2020,10/31/2020,Virtual
752,Monthly,10/1/2020,10/31/2020,Virtual
594,Monthly,10/1/2020,10/31/2020,Virtual
477,Monthly,10/1/2020,10/31/2020,Virtual
524,Monthly,10/1/2020,10/31/2020,Virtual
428,Monthly,10/1/2020,10/31/2020,Virtual
552,Monthly,10/1/2020,10/31/2020,Virtual
593,Monthly,10/1/2020,10/31/2020,Virtual
2894,Monthly,10/1/2020,10/31/2020,Virtual
668,Monthly,10/1/2020,10/31/2020,Virtual
621,Monthly,10/1/2020,10/31/2020,Virtual
587,Monthly,10/1/2020,10/31/2020,Virtual
229,Monthly,10/1/2020,10/31/2020,Virtual
441,Monthly,10/1/2020,10/31/2020,Virtual
419,Monthly,10/1/2020,10/31/2020,Virtual
711,Monthly,10/1/2020,10/31/2020,Virtual
329,Monthly,10/1/2020,10/31/2020,Virtual
376,Monthly,10/1/2020,10/31/2020,Virtual
418,Monthly,10/1/2020,10/31/2020,Virtual
404,Monthly,10/1/2020,10/31/2020,Virtual
408,Monthly,10/1/2020,10/31/2020,Virtual
10,Monthly,10/1/2020,10/31/2020,Virtual
1092,Monthly,10/1/2020,10/31/2020,Virtual
28,Monthly,10/1/2020,10/31/2020,Virtual
401,Monthly,10/1/2020,10/31/2020,Virtual
502,Monthly,10/1/2020,10/31/2020,Virtual
735,Monthly,10/1/2020,10/31/2020,Virtual
15,Monthly,10/1/2020,10/31/2020,In-person
1862,Monthly,10/1/2020,10/31/2020,Virtual
241,Monthly,10/1/2020,10/31/2020,Virtual
411,Monthly,10/1/2020,10/31/2020,Virtual
838,Monthly,10/1/2020,10/31/2020,Virtual
337,Monthly,10/1/2020,10/31/2020,Virtual
549,Monthly,10/1/2020,10/31/2020,Virtual
492,Monthly,10/1/2020,10/31/2020,Virtual
368,Monthly,10/1/2020,10/31/2020,Virtual
458,Monthly,10/1/2020,10/31/2020,Virtual
385,Monthly,10/1/2020,10/31/2020,Virtual
16,Monthly,10/1/2020,10/31/2020,In-person
280,Monthly,10/1/2020,10/31/2020,Virtual
344,Monthly,10/1/2020,10/31/2020,Virtual
351,Monthly,10/1/2020,10/31/2020,Virtual
305,Monthly,10/1/2020,10/31/2020,Virtual
112,Monthly,10/1/2020,10/31/2020,Virtual
461,Monthly,10/1/2020,10/31/2020,Virtual
155,Monthly,10/1/2020,10/31/2020,Virtual
115,Monthly,10/1/2020,10/31/2020,Virtual
18,Monthly,10/1/2020,10/31/2020,Virtual
583,Monthly,10/1/2020,10/31/2020,Virtual
526,Monthly,10/1/2020,10/31/2020,Virtual
629,Monthly,10/1/2020,10/31/2020,Virtual
608,Monthly,10/1/2020,10/31/2020,Virtual
640,Monthly,10/1/2020,10/31/2020,Virtual
636,Monthly,10/1/2020,10/31/2020,Virtual
585,Monthly,10/1/2020,10/31/2020,Virtual
666,Monthly,10/1/2020,10/31/2020,Virtual
2334,Monthly,10/1/2020,10/31/2020,Virtual
486,Monthly,10/1/2020,10/31/2020,Virtual
778,Monthly,10/1/2020,10/31/2020,Virtual
927,Monthly,10/1/2020,10/31/2020,Virtual
362,Monthly,10/1/2020,10/31/2020,Virtual
556,Monthly,10/1/2020,10/31/2020,Virtual
1860,Monthly,10/1/2020,10/31/2020,Virtual
362,Monthly,10/1/2020,10/31/2020,Virtual
594,Monthly,10/1/2020,10/31/2020,Virtual
744,Monthly,10/1/2020,10/31/2020,Virtual
94,Monthly,10/1/2020,10/31/2020,Virtual
921,Monthly,10/1/2020,10/31/2020,Virtual
462,Monthly,10/1/2020,10/31/2020,Virtual
789,Monthly,10/1/2020,10/31/2020,Virtual
642,Monthly,10/1/2020,10/31/2020,Virtual
581,Monthly,10/1/2020,10/31/2020,Virtual
645,Monthly,10/1/2020,10/31/2020,Virtual
685,Monthly,10/1/2020,10/31/2020,Virtual
2097,Monthly,10/1/2020,10/31/2020,Virtual
588,Monthly,10/1/2020,10/31/2020,Virtual
667,Monthly,10/1/2020,10/31/2020,Virtual
374,Monthly,10/1/2020,10/31/2020,Virtual
332,Monthly,10/1/2020,10/31/2020,Virtual
562,Monthly,10/1/2020,10/31/2020,Virtual
358,Monthly,10/1/2020,10/31/2020,Virtual
588,Monthly,10/1/2020,10/31/2020,Virtual
273,Monthly,10/1/2020,10/31/2020,Virtual
772,Monthly,10/1/2020,10/31/2020,Virtual
599,Monthly,10/1/2020,10/31/2020,Virtual
525,Monthly,10/1/2020,10/31/2020,Virtual
381,Monthly,10/1/2020,10/31/2020,Virtual
36,Monthly,10/1/2020,10/31/2020,Virtual
486,Monthly,10/1/2020,10/31/2020,Virtual
155,Monthly,10/1/2020,10/31/2020,Virtual
310,Monthly,10/1/2020,10/31/2020,Virtual
362,Monthly,10/1/2020,10/31/2020,Virtual
596,Monthly,10/1/2020,10/31/2020,Virtual
493,Monthly,10/1/2020,10/31/2020,Virtual
465,Monthly,10/1/2020,10/31/2020,Virtual
519,Monthly,10/1/2020,10/31/2020,Virtual
315,Monthly,10/1/2020,10/31/2020,Virtual
107,Monthly,10/1/2020,10/31/2020,Virtual
293,Monthly,10/1/2020,10/31/2020,Virtual
487,Monthly,10/1/2020,10/31/2020,Virtual
2125,Monthly,10/1/2020,10/31/2020,Virtual
905,Monthly,10/1/2020,10/31/2020,Virtual
760,Monthly,10/1/2020,10/31/2020,Virtual
722,Monthly,10/1/2020,10/31/2020,Virtual
284,Monthly,10/1/2020,10/31/2020,Virtual
831,Monthly,10/1/2020,10/31/2020,Virtual
736,Monthly,10/1/2020,10/31/2020,Virtual
536,Monthly,10/1/2020,10/31/2020,Virtual
460,Monthly,10/1/2020,10/31/2020,Virtual
386,Monthly,10/1/2020,10/31/2020,Virtual
1878,Monthly,10/1/2020,10/31/2020,Virtual
359,Monthly,10/1/2020,10/31/2020,Virtual
2073,Monthly,10/1/2020,10/31/2020,Virtual
27,Monthly,10/1/2020,10/31/2020,Virtual
143,Monthly,10/1/2020,10/31/2020,Virtual
156,Monthly,10/1/2020,10/31/2020,Virtual
580,Monthly,10/1/2020,10/31/2020,Virtual
484,Monthly,10/1/2020,10/31/2020,Virtual
453,Monthly,10/1/2020,10/31/2020,Virtual
357,Monthly,10/1/2020,10/31/2020,Virtual
97,Monthly,10/1/2020,10/31/2020,Hybrid
192,Monthly,10/1/2020,10/31/2020,Virtual
247,Monthly,10/1/2020,10/31/2020,Virtual
678,Monthly,10/1/2020,10/31/2020,Virtual
510,Monthly,10/1/2020,10/31/2020,Virtual
1173,Monthly,10/1/2020,10/31/2020,Virtual
489,Monthly,10/1/2020,10/31/2020,Virtual
378,Monthly,10/1/2020,10/31/2020,Virtual
24,Monthly,10/1/2020,10/31/2020,Virtual
635,Monthly,10/1/2020,10/31/2020,Virtual
490,Monthly,10/1/2020,10/31/2020,Virtual
524,Monthly,10/1/2020,10/31/2020,Virtual
1626,Monthly,10/1/2020,10/31/2020,Virtual
834,Monthly,10/1/2020,10/31/2020,Virtual
432,Monthly,10/1/2020,10/31/2020,Virtual
118,Monthly,10/1/2020,10/31/2020,Virtual
623,Monthly,10/1/2020,10/31/2020,Virtual
64,Monthly,10/1/2020,10/31/2020,Virtual
632,Monthly,10/1/2020,10/31/2020,Virtual
215,Monthly,10/1/2020,10/31/2020,Hybrid
109,Monthly,10/1/2020,10/31/2020,Hybrid
856,Monthly,10/1/2020,10/31/2020,Virtual
369,Monthly,10/1/2020,10/31/2020,Virtual
477,Monthly,10/1/2020,10/31/2020,Virtual
879,Monthly,10/1/2020,10/31/2020,Virtual
482,Monthly,10/1/2020,10/31/2020,Virtual
558,Monthly,10/1/2020,10/31/2020,Virtual
511,Monthly,10/1/2020,10/31/2020,Virtual
742,Monthly,10/1/2020,10/31/2020,Virtual
318,Monthly,10/1/2020,10/31/2020,Virtual
656,Monthly,10/1/2020,10/31/2020,Virtual
415,Monthly,10/1/2020,10/31/2020,Virtual
2007,Monthly,10/1/2020,10/31/2020,Virtual
669,Monthly,10/1/2020,10/31/2020,Virtual
546,Monthly,10/1/2020,10/31/2020,Virtual
312,Monthly,10/1/2020,10/31/2020,Virtual
474,Monthly,10/1/2020,10/31/2020,Virtual
935,Monthly,10/1/2020,10/31/2020,Virtual
