enrollment,interval,start,end,model
487,Monthly,8/17/2020,8/31/2020,Virtual
487,Monthly,9/1/2020,9/30/2020,Virtual
486,Monthly,10/1/2020,10/31/2020,Virtual
483,Monthly,11/1/2020,11/30/2020,Virtual
481,Monthly,12/1/2020,12/31/2020,Virtual
477,Monthly,1/1/2021,1/31/2021,Virtual
470,Monthly,2/1/2021,2/28/2021,Virtual
467,Monthly,3/1/2021,3/31/2021,Virtual
465,Monthly,4/1/2021,4/30/2021,In-person
465,Monthly,5/1/2021,5/31/2021,In-person
641,Monthly,8/18/2020,8/31/2020,Hybrid
641,Monthly,9/1/2020,9/30/2020,Hybrid
640,Monthly,10/1/2020,10/31/2020,Hybrid
640,Monthly,11/1/2020,11/30/2020,Hybrid
640,Monthly,12/1/2020,12/31/2020,Hybrid
639,Monthly,1/1/2021,1/31/2021,Hybrid
641,Monthly,2/1/2021,2/28/2021,Hybrid
639,Monthly,3/1/2021,3/31/2021,Hybrid
646,Monthly,4/1/2021,4/30/2021,Hybrid
644,Monthly,5/1/2021,5/31/2021,Hybrid
2445,Monthly,8/18/2020,8/31/2020,Hybrid
2445,Monthly,9/1/2020,9/30/2020,Hybrid
2456,Monthly,10/1/2020,10/31/2020,Hybrid
2452,Monthly,11/1/2020,11/30/2020,Hybrid
2453,Monthly,12/1/2020,12/31/2020,Hybrid
2450,Monthly,1/1/2021,1/31/2021,Hybrid
2415,Monthly,2/1/2021,2/28/2021,Hybrid
2411,Monthly,3/1/2021,3/31/2021,Hybrid
2406,Monthly,4/1/2021,4/30/2021,Hybrid
2402,Monthly,5/1/2021,5/31/2021,Hybrid
1947,Monthly,8/18/2020,8/31/2020,Hybrid
1947,Monthly,9/1/2020,9/30/2020,Hybrid
1956,Monthly,10/1/2020,10/31/2020,Hybrid
1955,Monthly,11/1/2020,11/30/2020,Hybrid
1954,Monthly,12/1/2020,12/31/2020,Hybrid
1954,Monthly,1/1/2021,1/31/2021,Hybrid
1957,Monthly,2/1/2021,2/28/2021,Hybrid
1960,Monthly,3/1/2021,3/31/2021,Hybrid
1956,Monthly,4/1/2021,4/30/2021,Hybrid
1956,Monthly,5/1/2021,5/31/2021,Hybrid
396,Monthly,8/18/2020,8/31/2020,Hybrid
396,Monthly,9/1/2020,9/30/2020,Hybrid
400,Monthly,10/1/2020,10/31/2020,Hybrid
403,Monthly,11/1/2020,11/30/2020,Hybrid
410,Monthly,12/1/2020,12/31/2020,Hybrid
409,Monthly,1/1/2021,1/31/2021,Hybrid
407,Monthly,2/1/2021,2/28/2021,Hybrid
409,Monthly,3/1/2021,3/31/2021,Hybrid
409,Monthly,4/1/2021,4/30/2021,Hybrid
407,Monthly,5/1/2021,5/31/2021,Hybrid
526,Monthly,8/18/2020,8/31/2020,Hybrid
526,Monthly,9/1/2020,9/30/2020,Hybrid
516,Monthly,10/1/2020,10/31/2020,Hybrid
517,Monthly,11/1/2020,11/30/2020,Hybrid
519,Monthly,12/1/2020,12/31/2020,Hybrid
524,Monthly,1/1/2021,1/31/2021,Hybrid
518,Monthly,2/1/2021,2/28/2021,Hybrid
512,Monthly,3/1/2021,3/31/2021,Hybrid
513,Monthly,4/1/2021,4/30/2021,Hybrid
511,Monthly,5/1/2021,5/31/2021,Hybrid
851,Monthly,8/18/2020,8/31/2020,Hybrid
851,Monthly,9/1/2020,9/30/2020,Hybrid
862,Monthly,10/1/2020,10/31/2020,Hybrid
862,Monthly,11/1/2020,11/30/2020,Hybrid
864,Monthly,12/1/2020,12/31/2020,Hybrid
863,Monthly,1/1/2021,1/31/2021,Hybrid
866,Monthly,2/1/2021,2/28/2021,Hybrid
870,Monthly,3/1/2021,3/31/2021,Hybrid
870,Monthly,4/1/2021,4/30/2021,Hybrid
872,Monthly,5/1/2021,5/31/2021,Hybrid
1082,Monthly,8/18/2020,8/31/2020,Hybrid
1082,Monthly,9/1/2020,9/30/2020,Hybrid
1071,Monthly,10/1/2020,10/31/2020,Hybrid
1074,Monthly,11/1/2020,11/30/2020,Hybrid
1085,Monthly,12/1/2020,12/31/2020,Hybrid
1089,Monthly,1/1/2021,1/31/2021,Hybrid
1100,Monthly,2/1/2021,2/28/2021,Hybrid
1112,Monthly,3/1/2021,3/31/2021,Hybrid
1113,Monthly,4/1/2021,4/30/2021,Hybrid
1115,Monthly,5/1/2021,5/31/2021,Hybrid
496,Monthly,8/18/2020,8/31/2020,Hybrid
496,Monthly,9/1/2020,9/30/2020,Hybrid
503,Monthly,10/1/2020,10/31/2020,Hybrid
506,Monthly,11/1/2020,11/30/2020,Hybrid
507,Monthly,12/1/2020,12/31/2020,Hybrid
507,Monthly,1/1/2021,1/31/2021,Hybrid
516,Monthly,2/1/2021,2/28/2021,Hybrid
515,Monthly,3/1/2021,3/31/2021,Hybrid
519,Monthly,4/1/2021,4/30/2021,Hybrid
519,Monthly,5/1/2021,5/31/2021,Hybrid
781,Monthly,8/18/2020,8/31/2020,Hybrid
781,Monthly,9/1/2020,9/30/2020,Hybrid
781,Monthly,10/1/2020,10/31/2020,Hybrid
785,Monthly,11/1/2020,11/30/2020,Hybrid
791,Monthly,12/1/2020,12/31/2020,Hybrid
785,Monthly,1/1/2021,1/31/2021,Hybrid
797,Monthly,2/1/2021,2/28/2021,Hybrid
801,Monthly,3/1/2021,3/31/2021,Hybrid
811,Monthly,4/1/2021,4/30/2021,Hybrid
808,Monthly,5/1/2021,5/31/2021,Hybrid
1210,Monthly,8/18/2020,8/31/2020,Hybrid
1210,Monthly,9/1/2020,9/30/2020,Hybrid
1208,Monthly,10/1/2020,10/31/2020,Hybrid
1202,Monthly,11/1/2020,11/30/2020,Hybrid
1203,Monthly,12/1/2020,12/31/2020,Hybrid
1197,Monthly,1/1/2021,1/31/2021,Hybrid
1198,Monthly,2/1/2021,2/28/2021,Hybrid
1194,Monthly,3/1/2021,3/31/2021,Hybrid
1198,Monthly,4/1/2021,4/30/2021,Hybrid
1194,Monthly,5/1/2021,5/31/2021,Hybrid
697,Monthly,8/18/2020,8/31/2020,Hybrid
697,Monthly,9/1/2020,9/30/2020,Hybrid
693,Monthly,10/1/2020,10/31/2020,Hybrid
697,Monthly,11/1/2020,11/30/2020,Hybrid
698,Monthly,12/1/2020,12/31/2020,Hybrid
695,Monthly,1/1/2021,1/31/2021,Hybrid
706,Monthly,2/1/2021,2/28/2021,Hybrid
703,Monthly,3/1/2021,3/31/2021,Hybrid
698,Monthly,4/1/2021,4/30/2021,Hybrid
699,Monthly,5/1/2021,5/31/2021,Hybrid
697,Monthly,8/18/2020,8/31/2020,Hybrid
697,Monthly,9/1/2020,9/30/2020,Hybrid
700,Monthly,10/1/2020,10/31/2020,Hybrid
693,Monthly,11/1/2020,11/30/2020,Hybrid
697,Monthly,12/1/2020,12/31/2020,Hybrid
696,Monthly,1/1/2021,1/31/2021,Hybrid
705,Monthly,2/1/2021,2/28/2021,Hybrid
704,Monthly,3/1/2021,3/31/2021,Hybrid
705,Monthly,4/1/2021,4/30/2021,Hybrid
705,Monthly,5/1/2021,5/31/2021,Hybrid
2354,Monthly,8/18/2020,8/31/2020,Hybrid
2354,Monthly,9/1/2020,9/30/2020,Hybrid
2346,Monthly,10/1/2020,10/31/2020,Hybrid
2346,Monthly,11/1/2020,11/30/2020,Hybrid
2348,Monthly,12/1/2020,12/31/2020,Hybrid
2346,Monthly,1/1/2021,1/31/2021,Hybrid
2349,Monthly,2/1/2021,2/28/2021,Hybrid
2348,Monthly,3/1/2021,3/31/2021,Hybrid
2337,Monthly,4/1/2021,4/30/2021,Hybrid
2329,Monthly,5/1/2021,5/31/2021,Hybrid
87,Monthly,8/18/2020,8/31/2020,Hybrid
87,Monthly,9/1/2020,9/30/2020,Hybrid
89,Monthly,10/1/2020,10/31/2020,Hybrid
87,Monthly,11/1/2020,11/30/2020,Hybrid
85,Monthly,12/1/2020,12/31/2020,Hybrid
86,Monthly,1/1/2021,1/31/2021,Hybrid
89,Monthly,2/1/2021,2/28/2021,Hybrid
92,Monthly,3/1/2021,3/31/2021,Hybrid
92,Monthly,4/1/2021,4/30/2021,Hybrid
92,Monthly,5/1/2021,5/31/2021,Hybrid
724,Monthly,8/18/2020,8/31/2020,Hybrid
724,Monthly,9/1/2020,9/30/2020,Hybrid
727,Monthly,10/1/2020,10/31/2020,Hybrid
722,Monthly,11/1/2020,11/30/2020,Hybrid
728,Monthly,12/1/2020,12/31/2020,Hybrid
729,Monthly,1/1/2021,1/31/2021,Hybrid
739,Monthly,2/1/2021,2/28/2021,Hybrid
746,Monthly,3/1/2021,3/31/2021,Hybrid
750,Monthly,4/1/2021,4/30/2021,Hybrid
754,Monthly,5/1/2021,5/31/2021,Hybrid
482,Monthly,8/18/2020,8/31/2020,Hybrid
482,Monthly,9/1/2020,9/30/2020,Hybrid
480,Monthly,10/1/2020,10/31/2020,Hybrid
484,Monthly,11/1/2020,11/30/2020,Hybrid
489,Monthly,12/1/2020,12/31/2020,Hybrid
491,Monthly,1/1/2021,1/31/2021,Hybrid
489,Monthly,2/1/2021,2/28/2021,Hybrid
494,Monthly,3/1/2021,3/31/2021,Hybrid
493,Monthly,4/1/2021,4/30/2021,Hybrid
496,Monthly,5/1/2021,5/31/2021,Hybrid
671,Monthly,8/18/2020,8/31/2020,Hybrid
671,Monthly,9/1/2020,9/30/2020,Hybrid
668,Monthly,10/1/2020,10/31/2020,Hybrid
665,Monthly,11/1/2020,11/30/2020,Hybrid
659,Monthly,12/1/2020,12/31/2020,Hybrid
659,Monthly,1/1/2021,1/31/2021,Hybrid
672,Monthly,2/1/2021,2/28/2021,Hybrid
680,Monthly,3/1/2021,3/31/2021,Hybrid
678,Monthly,4/1/2021,4/30/2021,Hybrid
683,Monthly,5/1/2021,5/31/2021,Hybrid
221,Monthly,8/18/2020,8/31/2020,Hybrid
221,Monthly,9/1/2020,9/30/2020,Hybrid
221,Monthly,10/1/2020,10/31/2020,Hybrid
223,Monthly,11/1/2020,11/30/2020,Hybrid
222,Monthly,12/1/2020,12/31/2020,Hybrid
220,Monthly,1/1/2021,1/31/2021,Hybrid
217,Monthly,2/1/2021,2/28/2021,Hybrid
218,Monthly,3/1/2021,3/31/2021,Hybrid
221,Monthly,4/1/2021,4/30/2021,Hybrid
221,Monthly,5/1/2021,5/31/2021,Hybrid
587,Monthly,8/18/2020,8/31/2020,Hybrid
587,Monthly,9/1/2020,9/30/2020,Hybrid
578,Monthly,10/1/2020,10/31/2020,Hybrid
583,Monthly,11/1/2020,11/30/2020,Hybrid
585,Monthly,12/1/2020,12/31/2020,Hybrid
587,Monthly,1/1/2021,1/31/2021,Hybrid
587,Monthly,2/1/2021,2/28/2021,Hybrid
595,Monthly,3/1/2021,3/31/2021,Hybrid
591,Monthly,4/1/2021,4/30/2021,Hybrid
593,Monthly,5/1/2021,5/31/2021,Hybrid
952,Monthly,8/18/2020,8/31/2020,Hybrid
952,Monthly,9/1/2020,9/30/2020,Hybrid
941,Monthly,10/1/2020,10/31/2020,Hybrid
939,Monthly,11/1/2020,11/30/2020,Hybrid
944,Monthly,12/1/2020,12/31/2020,Hybrid
948,Monthly,1/1/2021,1/31/2021,Hybrid
950,Monthly,2/1/2021,2/28/2021,Hybrid
955,Monthly,3/1/2021,3/31/2021,Hybrid
966,Monthly,4/1/2021,4/30/2021,Hybrid
968,Monthly,5/1/2021,5/31/2021,Hybrid
762,Monthly,8/18/2020,8/31/2020,Hybrid
762,Monthly,9/1/2020,9/30/2020,Hybrid
752,Monthly,10/1/2020,10/31/2020,Hybrid
760,Monthly,11/1/2020,11/30/2020,Hybrid
765,Monthly,12/1/2020,12/31/2020,Hybrid
765,Monthly,1/1/2021,1/31/2021,Hybrid
776,Monthly,2/1/2021,2/28/2021,Hybrid
784,Monthly,3/1/2021,3/31/2021,Hybrid
786,Monthly,4/1/2021,4/30/2021,Hybrid
784,Monthly,5/1/2021,5/31/2021,Hybrid
857,Monthly,8/18/2020,8/31/2020,Hybrid
857,Monthly,9/1/2020,9/30/2020,Hybrid
856,Monthly,10/1/2020,10/31/2020,Hybrid
859,Monthly,11/1/2020,11/30/2020,Hybrid
864,Monthly,12/1/2020,12/31/2020,Hybrid
862,Monthly,1/1/2021,1/31/2021,Hybrid
867,Monthly,2/1/2021,2/28/2021,Hybrid
872,Monthly,3/1/2021,3/31/2021,Hybrid
883,Monthly,4/1/2021,4/30/2021,Hybrid
884,Monthly,5/1/2021,5/31/2021,Hybrid
569,Monthly,8/18/2020,8/31/2020,Hybrid
569,Monthly,9/1/2020,9/30/2020,Hybrid
564,Monthly,10/1/2020,10/31/2020,Hybrid
564,Monthly,11/1/2020,11/30/2020,Hybrid
563,Monthly,12/1/2020,12/31/2020,Hybrid
563,Monthly,1/1/2021,1/31/2021,Hybrid
563,Monthly,2/1/2021,2/28/2021,Hybrid
558,Monthly,3/1/2021,3/31/2021,Hybrid
557,Monthly,4/1/2021,4/30/2021,Hybrid
552,Monthly,5/1/2021,5/31/2021,Hybrid
406,Monthly,8/18/2020,8/31/2020,Hybrid
406,Monthly,9/1/2020,9/30/2020,Hybrid
413,Monthly,10/1/2020,10/31/2020,Hybrid
409,Monthly,11/1/2020,11/30/2020,Hybrid
402,Monthly,12/1/2020,12/31/2020,Hybrid
397,Monthly,1/1/2021,1/31/2021,Hybrid
398,Monthly,2/1/2021,2/28/2021,Hybrid
398,Monthly,3/1/2021,3/31/2021,Hybrid
410,Monthly,4/1/2021,4/30/2021,Hybrid
409,Monthly,5/1/2021,5/31/2021,Hybrid
684,Monthly,8/18/2020,8/31/2020,Hybrid
684,Monthly,9/1/2020,9/30/2020,Hybrid
674,Monthly,10/1/2020,10/31/2020,Hybrid
679,Monthly,11/1/2020,11/30/2020,Hybrid
675,Monthly,12/1/2020,12/31/2020,Hybrid
671,Monthly,1/1/2021,1/31/2021,Hybrid
679,Monthly,2/1/2021,2/28/2021,Hybrid
681,Monthly,3/1/2021,3/31/2021,Hybrid
679,Monthly,4/1/2021,4/30/2021,Hybrid
684,Monthly,5/1/2021,5/31/2021,Hybrid
817,Monthly,8/18/2020,8/31/2020,Hybrid
817,Monthly,9/1/2020,9/30/2020,Hybrid
816,Monthly,10/1/2020,10/31/2020,Hybrid
813,Monthly,11/1/2020,11/30/2020,Hybrid
812,Monthly,12/1/2020,12/31/2020,Hybrid
814,Monthly,1/1/2021,1/31/2021,Hybrid
820,Monthly,2/1/2021,2/28/2021,Hybrid
822,Monthly,3/1/2021,3/31/2021,Hybrid
825,Monthly,4/1/2021,4/30/2021,Hybrid
828,Monthly,5/1/2021,5/31/2021,Hybrid
1423,Monthly,8/18/2020,8/31/2020,Hybrid
1423,Monthly,9/1/2020,9/30/2020,Hybrid
1424,Monthly,10/1/2020,10/31/2020,Hybrid
1431,Monthly,11/1/2020,11/30/2020,Hybrid
1443,Monthly,12/1/2020,12/31/2020,Hybrid
1450,Monthly,1/1/2021,1/31/2021,Hybrid
1474,Monthly,2/1/2021,2/28/2021,Hybrid
1473,Monthly,3/1/2021,3/31/2021,Hybrid
1476,Monthly,4/1/2021,4/30/2021,Hybrid
1474,Monthly,5/1/2021,5/31/2021,Hybrid
271,Monthly,8/18/2020,8/31/2020,Hybrid
271,Monthly,9/1/2020,9/30/2020,Hybrid
264,Monthly,10/1/2020,10/31/2020,Hybrid
267,Monthly,11/1/2020,11/30/2020,Hybrid
264,Monthly,12/1/2020,12/31/2020,Hybrid
262,Monthly,1/1/2021,1/31/2021,Hybrid
262,Monthly,2/1/2021,2/28/2021,Hybrid
260,Monthly,3/1/2021,3/31/2021,Hybrid
269,Monthly,4/1/2021,4/30/2021,Hybrid
269,Monthly,5/1/2021,5/31/2021,Hybrid
668,Monthly,8/18/2020,8/31/2020,Hybrid
668,Monthly,9/1/2020,9/30/2020,Hybrid
682,Monthly,10/1/2020,10/31/2020,Hybrid
687,Monthly,11/1/2020,11/30/2020,Hybrid
695,Monthly,12/1/2020,12/31/2020,Hybrid
691,Monthly,1/1/2021,1/31/2021,Hybrid
702,Monthly,2/1/2021,2/28/2021,Hybrid
710,Monthly,3/1/2021,3/31/2021,Hybrid
713,Monthly,4/1/2021,4/30/2021,Hybrid
713,Monthly,5/1/2021,5/31/2021,Hybrid
666,Monthly,8/18/2020,8/31/2020,Hybrid
666,Monthly,9/1/2020,9/30/2020,Hybrid
656,Monthly,10/1/2020,10/31/2020,Hybrid
651,Monthly,11/1/2020,11/30/2020,Hybrid
649,Monthly,12/1/2020,12/31/2020,Hybrid
651,Monthly,1/1/2021,1/31/2021,Hybrid
653,Monthly,2/1/2021,2/28/2021,Hybrid
654,Monthly,3/1/2021,3/31/2021,Hybrid
660,Monthly,4/1/2021,4/30/2021,Hybrid
661,Monthly,5/1/2021,5/31/2021,Hybrid
947,Monthly,8/18/2020,8/31/2020,Hybrid
947,Monthly,9/1/2020,9/30/2020,Hybrid
943,Monthly,10/1/2020,10/31/2020,Hybrid
945,Monthly,11/1/2020,11/30/2020,Hybrid
945,Monthly,12/1/2020,12/31/2020,Hybrid
944,Monthly,1/1/2021,1/31/2021,Hybrid
946,Monthly,2/1/2021,2/28/2021,Hybrid
951,Monthly,3/1/2021,3/31/2021,Hybrid
951,Monthly,4/1/2021,4/30/2021,Hybrid
952,Monthly,5/1/2021,5/31/2021,Hybrid
1001,Monthly,8/18/2020,8/31/2020,Hybrid
1001,Monthly,9/1/2020,9/30/2020,Hybrid
997,Monthly,10/1/2020,10/31/2020,Hybrid
1002,Monthly,11/1/2020,11/30/2020,Hybrid
1008,Monthly,12/1/2020,12/31/2020,Hybrid
1006,Monthly,1/1/2021,1/31/2021,Hybrid
1030,Monthly,2/1/2021,2/28/2021,Hybrid
1026,Monthly,3/1/2021,3/31/2021,Hybrid
1025,Monthly,4/1/2021,4/30/2021,Hybrid
1030,Monthly,5/1/2021,5/31/2021,Hybrid
724,Monthly,8/18/2020,8/31/2020,Hybrid
724,Monthly,9/1/2020,9/30/2020,Hybrid
721,Monthly,10/1/2020,10/31/2020,Hybrid
720,Monthly,11/1/2020,11/30/2020,Hybrid
717,Monthly,12/1/2020,12/31/2020,Hybrid
714,Monthly,1/1/2021,1/31/2021,Hybrid
720,Monthly,2/1/2021,2/28/2021,Hybrid
722,Monthly,3/1/2021,3/31/2021,Hybrid
724,Monthly,4/1/2021,4/30/2021,Hybrid
728,Monthly,5/1/2021,5/31/2021,Hybrid
113,Monthly,8/18/2020,8/31/2020,Hybrid
113,Monthly,9/1/2020,9/30/2020,Hybrid
116,Monthly,10/1/2020,10/31/2020,Hybrid
117,Monthly,11/1/2020,11/30/2020,Hybrid
117,Monthly,12/1/2020,12/31/2020,Hybrid
117,Monthly,1/1/2021,1/31/2021,Hybrid
118,Monthly,2/1/2021,2/28/2021,Hybrid
116,Monthly,3/1/2021,3/31/2021,Hybrid
116,Monthly,4/1/2021,4/30/2021,Hybrid
113,Monthly,5/1/2021,5/31/2021,Hybrid
1345,Monthly,8/18/2020,8/31/2020,Hybrid
1345,Monthly,9/1/2020,9/30/2020,Hybrid
1340,Monthly,10/1/2020,10/31/2020,Hybrid
1337,Monthly,11/1/2020,11/30/2020,Hybrid
1338,Monthly,12/1/2020,12/31/2020,Hybrid
1333,Monthly,1/1/2021,1/31/2021,Hybrid
1344,Monthly,2/1/2021,2/28/2021,Hybrid
1348,Monthly,3/1/2021,3/31/2021,Hybrid
1351,Monthly,4/1/2021,4/30/2021,Hybrid
1351,Monthly,5/1/2021,5/31/2021,Hybrid
1189,Monthly,8/18/2020,8/31/2020,Hybrid
1189,Monthly,9/1/2020,9/30/2020,Hybrid
1196,Monthly,10/1/2020,10/31/2020,Hybrid
1194,Monthly,11/1/2020,11/30/2020,Hybrid
1192,Monthly,12/1/2020,12/31/2020,Hybrid
1190,Monthly,1/1/2021,1/31/2021,Hybrid
1203,Monthly,2/1/2021,2/28/2021,Hybrid
1211,Monthly,3/1/2021,3/31/2021,Hybrid
1223,Monthly,4/1/2021,4/30/2021,Hybrid
1232,Monthly,5/1/2021,5/31/2021,Hybrid
746,Monthly,8/18/2020,8/31/2020,Hybrid
746,Monthly,9/1/2020,9/30/2020,Hybrid
749,Monthly,10/1/2020,10/31/2020,Hybrid
751,Monthly,11/1/2020,11/30/2020,Hybrid
751,Monthly,12/1/2020,12/31/2020,Hybrid
757,Monthly,1/1/2021,1/31/2021,Hybrid
765,Monthly,2/1/2021,2/28/2021,Hybrid
766,Monthly,3/1/2021,3/31/2021,Hybrid
767,Monthly,4/1/2021,4/30/2021,Hybrid
768,Monthly,5/1/2021,5/31/2021,Hybrid
1759,Monthly,8/18/2020,8/31/2020,Hybrid
1759,Monthly,9/1/2020,9/30/2020,Hybrid
1758,Monthly,10/1/2020,10/31/2020,Hybrid
1754,Monthly,11/1/2020,11/30/2020,Hybrid
1760,Monthly,12/1/2020,12/31/2020,Hybrid
1753,Monthly,1/1/2021,1/31/2021,Hybrid
1742,Monthly,2/1/2021,2/28/2021,Hybrid
1722,Monthly,3/1/2021,3/31/2021,Hybrid
1704,Monthly,4/1/2021,4/30/2021,Hybrid
1703,Monthly,5/1/2021,5/31/2021,Hybrid
1357,Monthly,8/18/2020,8/31/2020,Hybrid
1357,Monthly,9/1/2020,9/30/2020,Hybrid
1362,Monthly,10/1/2020,10/31/2020,Hybrid
1365,Monthly,11/1/2020,11/30/2020,Hybrid
1365,Monthly,12/1/2020,12/31/2020,Hybrid
1365,Monthly,1/1/2021,1/31/2021,Hybrid
1356,Monthly,2/1/2021,2/28/2021,Hybrid
1357,Monthly,3/1/2021,3/31/2021,Hybrid
1361,Monthly,4/1/2021,4/30/2021,Hybrid
1365,Monthly,5/1/2021,5/31/2021,Hybrid
552,Monthly,8/18/2020,8/31/2020,Hybrid
552,Monthly,9/1/2020,9/30/2020,Hybrid
551,Monthly,10/1/2020,10/31/2020,Hybrid
544,Monthly,11/1/2020,11/30/2020,Hybrid
543,Monthly,12/1/2020,12/31/2020,Hybrid
540,Monthly,1/1/2021,1/31/2021,Hybrid
544,Monthly,2/1/2021,2/28/2021,Hybrid
551,Monthly,3/1/2021,3/31/2021,Hybrid
545,Monthly,4/1/2021,4/30/2021,Hybrid
550,Monthly,5/1/2021,5/31/2021,Hybrid
523,Monthly,8/18/2020,8/31/2020,Hybrid
523,Monthly,9/1/2020,9/30/2020,Hybrid
531,Monthly,10/1/2020,10/31/2020,Hybrid
529,Monthly,11/1/2020,11/30/2020,Hybrid
526,Monthly,12/1/2020,12/31/2020,Hybrid
524,Monthly,1/1/2021,1/31/2021,Hybrid
538,Monthly,2/1/2021,2/28/2021,Hybrid
534,Monthly,3/1/2021,3/31/2021,Hybrid
545,Monthly,4/1/2021,4/30/2021,Hybrid
543,Monthly,5/1/2021,5/31/2021,Hybrid
612,Monthly,8/18/2020,8/31/2020,Hybrid
612,Monthly,9/1/2020,9/30/2020,Hybrid
615,Monthly,10/1/2020,10/31/2020,Hybrid
618,Monthly,11/1/2020,11/30/2020,Hybrid
617,Monthly,12/1/2020,12/31/2020,Hybrid
611,Monthly,1/1/2021,1/31/2021,Hybrid
615,Monthly,2/1/2021,2/28/2021,Hybrid
618,Monthly,3/1/2021,3/31/2021,Hybrid
616,Monthly,4/1/2021,4/30/2021,Hybrid
614,Monthly,5/1/2021,5/31/2021,Hybrid
2569,Monthly,8/18/2020,8/31/2020,Hybrid
2569,Monthly,9/1/2020,9/30/2020,Hybrid
2562,Monthly,10/1/2020,10/31/2020,Hybrid
2553,Monthly,11/1/2020,11/30/2020,Hybrid
2556,Monthly,12/1/2020,12/31/2020,Hybrid
2497,Monthly,1/1/2021,1/31/2021,Hybrid
2496,Monthly,2/1/2021,2/28/2021,Hybrid
2487,Monthly,3/1/2021,3/31/2021,Hybrid
2481,Monthly,4/1/2021,4/30/2021,Hybrid
2481,Monthly,5/1/2021,5/31/2021,Hybrid
601,Monthly,8/18/2020,8/31/2020,Hybrid
601,Monthly,9/1/2020,9/30/2020,Hybrid
603,Monthly,10/1/2020,10/31/2020,Hybrid
605,Monthly,11/1/2020,11/30/2020,Hybrid
612,Monthly,12/1/2020,12/31/2020,Hybrid
609,Monthly,1/1/2021,1/31/2021,Hybrid
623,Monthly,2/1/2021,2/28/2021,Hybrid
622,Monthly,3/1/2021,3/31/2021,Hybrid
623,Monthly,4/1/2021,4/30/2021,Hybrid
621,Monthly,5/1/2021,5/31/2021,Hybrid
710,Monthly,8/18/2020,8/31/2020,Hybrid
710,Monthly,9/1/2020,9/30/2020,Hybrid
705,Monthly,10/1/2020,10/31/2020,Hybrid
708,Monthly,11/1/2020,11/30/2020,Hybrid
709,Monthly,12/1/2020,12/31/2020,Hybrid
711,Monthly,1/1/2021,1/31/2021,Hybrid
699,Monthly,2/1/2021,2/28/2021,Hybrid
701,Monthly,3/1/2021,3/31/2021,Hybrid
703,Monthly,4/1/2021,4/30/2021,Hybrid
703,Monthly,5/1/2021,5/31/2021,Hybrid
695,Monthly,8/18/2020,8/31/2020,Hybrid
695,Monthly,9/1/2020,9/30/2020,Hybrid
681,Monthly,10/1/2020,10/31/2020,Hybrid
681,Monthly,11/1/2020,11/30/2020,Hybrid
680,Monthly,12/1/2020,12/31/2020,Hybrid
677,Monthly,1/1/2021,1/31/2021,Hybrid
669,Monthly,2/1/2021,2/28/2021,Hybrid
667,Monthly,3/1/2021,3/31/2021,Hybrid
670,Monthly,4/1/2021,4/30/2021,Hybrid
670,Monthly,5/1/2021,5/31/2021,Hybrid
1160,Monthly,8/18/2020,8/31/2020,Hybrid
1160,Monthly,9/1/2020,9/30/2020,Hybrid
1161,Monthly,10/1/2020,10/31/2020,Hybrid
1160,Monthly,11/1/2020,11/30/2020,Hybrid
1166,Monthly,12/1/2020,12/31/2020,Hybrid
1167,Monthly,1/1/2021,1/31/2021,Hybrid
1167,Monthly,2/1/2021,2/28/2021,Hybrid
1171,Monthly,3/1/2021,3/31/2021,Hybrid
1171,Monthly,4/1/2021,4/30/2021,Hybrid
1172,Monthly,5/1/2021,5/31/2021,Hybrid
841,Monthly,8/18/2020,8/31/2020,Hybrid
841,Monthly,9/1/2020,9/30/2020,Hybrid
832,Monthly,10/1/2020,10/31/2020,Hybrid
840,Monthly,11/1/2020,11/30/2020,Hybrid
848,Monthly,12/1/2020,12/31/2020,Hybrid
853,Monthly,1/1/2021,1/31/2021,Hybrid
892,Monthly,2/1/2021,2/28/2021,Hybrid
904,Monthly,3/1/2021,3/31/2021,Hybrid
909,Monthly,4/1/2021,4/30/2021,Hybrid
905,Monthly,5/1/2021,5/31/2021,Hybrid
1396,Monthly,8/18/2020,8/31/2020,Hybrid
1396,Monthly,9/1/2020,9/30/2020,Hybrid
1396,Monthly,10/1/2020,10/31/2020,Hybrid
1397,Monthly,11/1/2020,11/30/2020,Hybrid
1390,Monthly,12/1/2020,12/31/2020,Hybrid
1385,Monthly,1/1/2021,1/31/2021,Hybrid
1369,Monthly,2/1/2021,2/28/2021,Hybrid
1363,Monthly,3/1/2021,3/31/2021,Hybrid
1356,Monthly,4/1/2021,4/30/2021,Hybrid
1360,Monthly,5/1/2021,5/31/2021,Hybrid
703,Monthly,8/18/2020,8/31/2020,Hybrid
703,Monthly,9/1/2020,9/30/2020,Hybrid
700,Monthly,10/1/2020,10/31/2020,Hybrid
709,Monthly,11/1/2020,11/30/2020,Hybrid
719,Monthly,12/1/2020,12/31/2020,Hybrid
719,Monthly,1/1/2021,1/31/2021,Hybrid
725,Monthly,2/1/2021,2/28/2021,Hybrid
722,Monthly,3/1/2021,3/31/2021,Hybrid
728,Monthly,4/1/2021,4/30/2021,Hybrid
727,Monthly,5/1/2021,5/31/2021,Hybrid
628,Monthly,8/18/2020,8/31/2020,Hybrid
628,Monthly,9/1/2020,9/30/2020,Hybrid
621,Monthly,10/1/2020,10/31/2020,Hybrid
