enrollment,interval,start,end ,model
162,Monthly,8/1/2020,8/31/2020,Virtual
162,Monthly,9/1/2020,9/30/2020,Virtual
162,Monthly,10/1/2020,10/31/2020,Hybrid
162,Monthly,11/1/2020,11/30/2020,Virtual
162,Monthly,12/1/2020,12/31/2020,Hybrid
162,Monthly,1/1/2021,1/31/2021,Hybrid
162,Monthly,2/1/2021,2/28/2021,Hybrid
162,Monthly,3/1/2021,3/31/2021,In-person
162,Monthly,4/1/2021,4/30/2021,In-person
162,Monthly,5/1/2021,5/31/2021,In-person
162,Monthly,6/1/2021,6/30/2021,In-person
225,Monthly,8/1/2020,8/31/2020,Virtual
225,Monthly,9/1/2020,9/30/2020,Virtual
225,Monthly,10/1/2020,10/31/2020,Virtual
225,Monthly,11/1/2020,11/30/2020,Virtual
225,Monthly,12/1/2020,12/31/2020,Virtual
225,Monthly,1/1/2021,1/31/2021,Virtual
225,Monthly,2/1/2021,2/28/2021,Virtual
225,Monthly,3/1/2021,3/31/2021,Virtual
225,Monthly,4/1/2021,4/30/2021,In-person
225,Monthly,5/1/2021,5/31/2021,In-person
225,Monthly,6/1/2021,6/30/2021,Closed
249,Monthly,8/1/2020,8/31/2020,Virtual
249,Monthly,9/1/2020,9/30/2020,Virtual
249,Monthly,10/1/2020,10/31/2020,Virtual
249,Monthly,11/1/2020,11/30/2020,Virtual
249,Monthly,12/1/2020,12/31/2020,Virtual
249,Monthly,1/1/2021,1/31/2021,Virtual
249,Monthly,2/1/2021,2/28/2021,Virtual
249,Monthly,3/1/2021,3/31/2021,Virtual
249,Monthly,4/1/2021,4/30/2021,In-person
249,Monthly,5/1/2021,5/31/2021,In-person
249,Monthly,6/1/2021,6/30/2021,Closed
1777,Monthly,8/1/2020,8/31/2020,Hybrid
1777,Monthly,9/1/2020,9/30/2020,Virtual
1777,Monthly,10/1/2020,10/31/2020,Hybrid
1777,Monthly,11/1/2020,11/30/2020,Virtual
1777,Monthly,12/1/2020,12/31/2020,Virtual
1777,Monthly,1/1/2021,1/31/2021,Hybrid
1777,Monthly,2/1/2021,2/28/2021,Hybrid
1777,Monthly,3/1/2021,3/31/2021,Hybrid
1777,Monthly,4/1/2021,4/30/2021,Hybrid
1777,Monthly,5/1/2021,5/31/2021,Hybrid
1777,Monthly,6/1/2021,6/30/2021,Closed
304,Monthly,8/1/2020,8/31/2020,Closed
304,Monthly,9/1/2020,9/30/2020,In-person
304,Monthly,10/1/2020,10/31/2020,In-person
304,Monthly,11/1/2020,11/30/2020,In-person
304,Monthly,12/1/2020,12/31/2020,Virtual
304,Monthly,1/1/2021,1/31/2021,In-person
304,Monthly,2/1/2021,2/28/2021,In-person
304,Monthly,3/1/2021,3/31/2021,In-person
304,Monthly,4/1/2021,4/30/2021,In-person
304,Monthly,5/1/2021,5/31/2021,In-person
304,Monthly,6/1/2021,6/30/2021,In-person
338,Monthly,8/1/2020,8/31/2020,Virtual
338,Monthly,9/1/2020,9/30/2020,Hybrid
338,Monthly,10/1/2020,10/31/2020,Hybrid
338,Monthly,11/1/2020,11/30/2020,Hybrid
338,Monthly,12/1/2020,12/31/2020,Hybrid
338,Monthly,1/1/2021,1/31/2021,Hybrid
338,Monthly,2/1/2021,2/28/2021,In-person
338,Monthly,3/1/2021,3/31/2021,In-person
338,Monthly,4/1/2021,4/30/2021,In-person
338,Monthly,5/1/2021,5/31/2021,In-person
338,Monthly,6/1/2021,6/30/2021,Closed
387,Monthly,8/1/2020,8/31/2020,Virtual
387,Monthly,9/1/2020,9/30/2020,Virtual
387,Monthly,10/1/2020,10/31/2020,Virtual
387,Monthly,11/1/2020,11/30/2020,Virtual
387,Monthly,12/1/2020,12/31/2020,Virtual
387,Monthly,1/1/2021,1/31/2021,Virtual
387,Monthly,2/1/2021,2/28/2021,Virtual
387,Monthly,3/1/2021,3/31/2021,Virtual
387,Monthly,4/1/2021,4/30/2021,Virtual
387,Monthly,5/1/2021,5/31/2021,Hybrid
387,Monthly,6/1/2021,6/30/2021,Closed
708,Monthly,8/1/2020,8/31/2020,Virtual
708,Monthly,9/1/2020,9/30/2020,Virtual
708,Monthly,10/1/2020,10/31/2020,Virtual
708,Monthly,11/1/2020,11/30/2020,Virtual
708,Monthly,12/1/2020,12/31/2020,Virtual
708,Monthly,1/1/2021,1/31/2021,Hybrid
708,Monthly,2/1/2021,2/28/2021,Hybrid
708,Monthly,3/1/2021,3/31/2021,Hybrid
708,Monthly,4/1/2021,4/30/2021,Hybrid
708,Monthly,5/1/2021,5/31/2021,Hybrid
708,Monthly,6/1/2021,6/30/2021,In-person
126,Monthly,8/1/2020,8/31/2020,In-person
126,Monthly,9/1/2020,9/30/2020,In-person
126,Monthly,10/1/2020,10/31/2020,In-person
126,Monthly,11/1/2020,11/30/2020,In-person
126,Monthly,12/1/2020,12/31/2020,In-person
126,Monthly,1/1/2021,1/31/2021,In-person
126,Monthly,2/1/2021,2/28/2021,In-person
126,Monthly,3/1/2021,3/31/2021,In-person
126,Monthly,4/1/2021,4/30/2021,In-person
126,Monthly,5/1/2021,5/31/2021,In-person
126,Monthly,6/1/2021,6/30/2021,Closed
123,Monthly,8/1/2020,8/31/2020,In-person
123,Monthly,9/1/2020,9/30/2020,In-person
123,Monthly,10/1/2020,10/31/2020,In-person
123,Monthly,11/1/2020,11/30/2020,In-person
123,Monthly,12/1/2020,12/31/2020,In-person
123,Monthly,1/1/2021,1/31/2021,In-person
123,Monthly,2/1/2021,2/28/2021,Hybrid
123,Monthly,3/1/2021,3/31/2021,In-person
123,Monthly,4/1/2021,4/30/2021,In-person
123,Monthly,5/1/2021,5/31/2021,Hybrid
123,Monthly,6/1/2021,6/30/2021,Closed
100,Monthly,8/1/2020,8/31/2020,In-person
100,Monthly,9/1/2020,9/30/2020,In-person
100,Monthly,10/1/2020,10/31/2020,In-person
100,Monthly,11/1/2020,11/30/2020,In-person
100,Monthly,12/1/2020,12/31/2020,In-person
100,Monthly,1/1/2021,1/31/2021,In-person
100,Monthly,2/1/2021,2/28/2021,Hybrid
100,Monthly,3/1/2021,3/31/2021,In-person
100,Monthly,4/1/2021,4/30/2021,In-person
100,Monthly,5/1/2021,5/31/2021,In-person
100,Monthly,6/1/2021,6/30/2021,Closed
4,Monthly,8/1/2020,8/31/2020,
4,Monthly,9/1/2020,9/30/2020,Virtual
4,Monthly,10/1/2020,10/31/2020,Virtual
4,Monthly,11/1/2020,11/30/2020,
4,Monthly,12/1/2020,12/31/2020,
4,Monthly,1/1/2021,1/31/2021,
4,Monthly,2/1/2021,2/28/2021,In-person
4,Monthly,3/1/2021,3/31/2021,In-person
4,Monthly,4/1/2021,4/30/2021,Hybrid
4,Monthly,5/1/2021,5/31/2021,Hybrid
4,Monthly,6/1/2021,6/30/2021,Virtual
658,Monthly,8/1/2020,8/31/2020,Virtual
658,Monthly,9/1/2020,9/30/2020,Virtual
658,Monthly,10/1/2020,10/31/2020,Virtual
658,Monthly,11/1/2020,11/30/2020,Virtual
658,Monthly,12/1/2020,12/31/2020,Virtual
658,Monthly,1/1/2021,1/31/2021,Hybrid
658,Monthly,2/1/2021,2/28/2021,Hybrid
658,Monthly,3/1/2021,3/31/2021,Hybrid
658,Monthly,4/1/2021,4/30/2021,Hybrid
658,Monthly,5/1/2021,5/31/2021,In-person
658,Monthly,6/1/2021,6/30/2021,In-person
795,Monthly,8/1/2020,8/31/2020,Virtual
795,Monthly,9/1/2020,9/30/2020,Virtual
795,Monthly,10/1/2020,10/31/2020,Virtual
795,Monthly,11/1/2020,11/30/2020,Virtual
795,Monthly,12/1/2020,12/31/2020,Virtual
795,Monthly,1/1/2021,1/31/2021,Virtual
795,Monthly,2/1/2021,2/28/2021,Virtual
795,Monthly,3/1/2021,3/31/2021,Virtual
795,Monthly,4/1/2021,4/30/2021,Virtual
795,Monthly,5/1/2021,5/31/2021,Virtual
795,Monthly,6/1/2021,6/30/2021,Virtual
264,Monthly,8/1/2020,8/31/2020,Virtual
264,Monthly,9/1/2020,9/30/2020,Virtual
264,Monthly,10/1/2020,10/31/2020,Hybrid
264,Monthly,11/1/2020,11/30/2020,Hybrid
264,Monthly,12/1/2020,12/31/2020,Virtual
264,Monthly,1/1/2021,1/31/2021,Hybrid
264,Monthly,2/1/2021,2/28/2021,Hybrid
264,Monthly,3/1/2021,3/31/2021,In-person
264,Monthly,4/1/2021,4/30/2021,In-person
264,Monthly,5/1/2021,5/31/2021,In-person
264,Monthly,6/1/2021,6/30/2021,Closed
216,Monthly,8/1/2020,8/31/2020,Virtual
216,Monthly,9/1/2020,9/30/2020,Virtual
216,Monthly,10/1/2020,10/31/2020,Hybrid
216,Monthly,11/1/2020,11/30/2020,Hybrid
216,Monthly,12/1/2020,12/31/2020,Virtual
216,Monthly,1/1/2021,1/31/2021,Hybrid
216,Monthly,2/1/2021,2/28/2021,Hybrid
216,Monthly,3/1/2021,3/31/2021,In-person
216,Monthly,4/1/2021,4/30/2021,In-person
216,Monthly,5/1/2021,5/31/2021,In-person
216,Monthly,6/1/2021,6/30/2021,Closed
539,Monthly,8/1/2020,8/31/2020,Virtual
539,Monthly,9/1/2020,9/30/2020,Virtual
539,Monthly,10/1/2020,10/31/2020,Hybrid
539,Monthly,11/1/2020,11/30/2020,Hybrid
539,Monthly,12/1/2020,12/31/2020,Virtual
539,Monthly,1/1/2021,1/31/2021,Virtual
539,Monthly,2/1/2021,2/28/2021,Hybrid
539,Monthly,3/1/2021,3/31/2021,In-person
539,Monthly,4/1/2021,4/30/2021,In-person
539,Monthly,5/1/2021,5/31/2021,In-person
539,Monthly,6/1/2021,6/30/2021,Closed
503,Monthly,8/1/2020,8/31/2020,In-person
503,Monthly,9/1/2020,9/30/2020,In-person
503,Monthly,10/1/2020,10/31/2020,Hybrid
503,Monthly,11/1/2020,11/30/2020,Hybrid
503,Monthly,12/1/2020,12/31/2020,Hybrid
503,Monthly,1/1/2021,1/31/2021,Virtual
503,Monthly,2/1/2021,2/28/2021,Virtual
503,Monthly,3/1/2021,3/31/2021,Hybrid
503,Monthly,4/1/2021,4/30/2021,Hybrid
503,Monthly,5/1/2021,5/31/2021,In-person
503,Monthly,6/1/2021,6/30/2021,Closed
615,Monthly,8/1/2020,8/31/2020,Closed
615,Monthly,9/1/2020,9/30/2020,Virtual
615,Monthly,10/1/2020,10/31/2020,Virtual
615,Monthly,11/1/2020,11/30/2020,Virtual
615,Monthly,12/1/2020,12/31/2020,Virtual
615,Monthly,1/1/2021,1/31/2021,Virtual
615,Monthly,2/1/2021,2/28/2021,Hybrid
615,Monthly,3/1/2021,3/31/2021,In-person
615,Monthly,4/1/2021,4/30/2021,In-person
615,Monthly,5/1/2021,5/31/2021,In-person
615,Monthly,6/1/2021,6/30/2021,In-person
562,Monthly,8/1/2020,8/31/2020,Closed
562,Monthly,9/1/2020,9/30/2020,Hybrid
562,Monthly,10/1/2020,10/31/2020,Hybrid
562,Monthly,11/1/2020,11/30/2020,Hybrid
562,Monthly,12/1/2020,12/31/2020,Virtual
562,Monthly,1/1/2021,1/31/2021,Hybrid
562,Monthly,2/1/2021,2/28/2021,In-person
562,Monthly,3/1/2021,3/31/2021,In-person
562,Monthly,4/1/2021,4/30/2021,In-person
562,Monthly,5/1/2021,5/31/2021,In-person
562,Monthly,6/1/2021,6/30/2021,In-person
469,Monthly,8/1/2020,8/31/2020,Virtual
469,Monthly,9/1/2020,9/30/2020,Virtual
469,Monthly,10/1/2020,10/31/2020,Virtual
469,Monthly,11/1/2020,11/30/2020,Virtual
469,Monthly,12/1/2020,12/31/2020,Virtual
469,Monthly,1/1/2021,1/31/2021,Virtual
469,Monthly,2/1/2021,2/28/2021,Virtual
469,Monthly,3/1/2021,3/31/2021,Hybrid
469,Monthly,4/1/2021,4/30/2021,Hybrid
469,Monthly,5/1/2021,5/31/2021,Hybrid
469,Monthly,6/1/2021,6/30/2021,Hybrid
171,Monthly,8/1/2020,8/31/2020,Closed
171,Monthly,9/1/2020,9/30/2020,Virtual
171,Monthly,10/1/2020,10/31/2020,Virtual
171,Monthly,11/1/2020,11/30/2020,Virtual
171,Monthly,12/1/2020,12/31/2020,Virtual
171,Monthly,1/1/2021,1/31/2021,Virtual
171,Monthly,2/1/2021,2/28/2021,Virtual
171,Monthly,3/1/2021,3/31/2021,Virtual
171,Monthly,4/1/2021,4/30/2021,Virtual
171,Monthly,5/1/2021,5/31/2021,
171,Monthly,6/1/2021,6/30/2021,
548,Monthly,8/1/2020,8/31/2020,Closed
548,Monthly,9/1/2020,9/30/2020,Virtual
548,Monthly,10/1/2020,10/31/2020,Virtual
548,Monthly,11/1/2020,11/30/2020,Virtual
548,Monthly,12/1/2020,12/31/2020,Virtual
548,Monthly,1/1/2021,1/31/2021,Virtual
548,Monthly,2/1/2021,2/28/2021,Virtual
548,Monthly,3/1/2021,3/31/2021,Virtual
548,Monthly,4/1/2021,4/30/2021,Virtual
548,Monthly,5/1/2021,5/31/2021,Virtual
548,Monthly,6/1/2021,6/30/2021,Virtual
639,Monthly,8/1/2020,8/31/2020,Closed
639,Monthly,9/1/2020,9/30/2020,Virtual
639,Monthly,10/1/2020,10/31/2020,Virtual
639,Monthly,11/1/2020,11/30/2020,Virtual
639,Monthly,12/1/2020,12/31/2020,Virtual
639,Monthly,1/1/2021,1/31/2021,Virtual
639,Monthly,2/1/2021,2/28/2021,Virtual
639,Monthly,3/1/2021,3/31/2021,Virtual
639,Monthly,4/1/2021,4/30/2021,Virtual
639,Monthly,5/1/2021,5/31/2021,Virtual
639,Monthly,6/1/2021,6/30/2021,Virtual
258,Monthly,8/1/2020,8/31/2020,Closed
258,Monthly,9/1/2020,9/30/2020,Virtual
258,Monthly,10/1/2020,10/31/2020,Virtual
258,Monthly,11/1/2020,11/30/2020,Virtual
258,Monthly,12/1/2020,12/31/2020,Virtual
258,Monthly,1/1/2021,1/31/2021,Virtual
258,Monthly,2/1/2021,2/28/2021,Virtual
258,Monthly,3/1/2021,3/31/2021,Virtual
258,Monthly,4/1/2021,4/30/2021,Hybrid
258,Monthly,5/1/2021,5/31/2021,Hybrid
258,Monthly,6/1/2021,6/30/2021,Hybrid
562,Monthly,8/1/2020,8/31/2020,Closed
562,Monthly,9/1/2020,9/30/2020,Virtual
562,Monthly,10/1/2020,10/31/2020,Virtual
562,Monthly,11/1/2020,11/30/2020,Virtual
562,Monthly,12/1/2020,12/31/2020,Virtual
562,Monthly,1/1/2021,1/31/2021,Virtual
562,Monthly,2/1/2021,2/28/2021,Virtual
562,Monthly,3/1/2021,3/31/2021,Virtual
562,Monthly,4/1/2021,4/30/2021,Hybrid
562,Monthly,5/1/2021,5/31/2021,Hybrid
562,Monthly,6/1/2021,6/30/2021,Hybrid
465,Monthly,8/1/2020,8/31/2020,Closed
465,Monthly,9/1/2020,9/30/2020,Virtual
465,Monthly,10/1/2020,10/31/2020,Virtual
465,Monthly,11/1/2020,11/30/2020,Virtual
465,Monthly,12/1/2020,12/31/2020,Virtual
465,Monthly,1/1/2021,1/31/2021,Virtual
465,Monthly,2/1/2021,2/28/2021,Virtual
465,Monthly,3/1/2021,3/31/2021,Virtual
465,Monthly,4/1/2021,4/30/2021,Hybrid
465,Monthly,5/1/2021,5/31/2021,Hybrid
465,Monthly,6/1/2021,6/30/2021,Hybrid
249,Monthly,8/1/2020,8/31/2020,Closed
249,Monthly,9/1/2020,9/30/2020,Virtual
249,Monthly,10/1/2020,10/31/2020,Virtual
249,Monthly,11/1/2020,11/30/2020,Virtual
249,Monthly,12/1/2020,12/31/2020,Virtual
249,Monthly,1/1/2021,1/31/2021,Virtual
249,Monthly,2/1/2021,2/28/2021,Virtual
249,Monthly,3/1/2021,3/31/2021,Virtual
249,Monthly,4/1/2021,4/30/2021,Hybrid
249,Monthly,5/1/2021,5/31/2021,Hybrid
249,Monthly,6/1/2021,6/30/2021,Hybrid
238,Monthly,8/1/2020,8/31/2020,Closed
238,Monthly,9/1/2020,9/30/2020,Virtual
238,Monthly,10/1/2020,10/31/2020,Virtual
238,Monthly,11/1/2020,11/30/2020,Virtual
238,Monthly,12/1/2020,12/31/2020,Virtual
238,Monthly,1/1/2021,1/31/2021,Virtual
238,Monthly,2/1/2021,2/28/2021,Virtual
238,Monthly,3/1/2021,3/31/2021,Virtual
238,Monthly,4/1/2021,4/30/2021,Hybrid
238,Monthly,5/1/2021,5/31/2021,Hybrid
238,Monthly,6/1/2021,6/30/2021,Hybrid
554,Monthly,8/1/2020,8/31/2020,Closed
554,Monthly,9/1/2020,9/30/2020,Virtual
554,Monthly,10/1/2020,10/31/2020,Virtual
554,Monthly,11/1/2020,11/30/2020,Virtual
554,Monthly,12/1/2020,12/31/2020,Virtual
554,Monthly,1/1/2021,1/31/2021,Virtual
554,Monthly,2/1/2021,2/28/2021,Virtual
554,Monthly,3/1/2021,3/31/2021,Virtual
554,Monthly,4/1/2021,4/30/2021,Hybrid
554,Monthly,5/1/2021,5/31/2021,Hybrid
554,Monthly,6/1/2021,6/30/2021,Hybrid
575,Monthly,8/1/2020,8/31/2020,Closed
575,Monthly,9/1/2020,9/30/2020,Virtual
575,Monthly,10/1/2020,10/31/2020,Virtual
575,Monthly,11/1/2020,11/30/2020,Virtual
575,Monthly,12/1/2020,12/31/2020,Virtual
575,Monthly,1/1/2021,1/31/2021,Virtual
575,Monthly,2/1/2021,2/28/2021,Virtual
575,Monthly,3/1/2021,3/31/2021,Virtual
575,Monthly,4/1/2021,4/30/2021,Hybrid
575,Monthly,5/1/2021,5/31/2021,Hybrid
575,Monthly,6/1/2021,6/30/2021,Hybrid
279,Monthly,8/1/2020,8/31/2020,Closed
279,Monthly,9/1/2020,9/30/2020,Virtual
279,Monthly,10/1/2020,10/31/2020,Virtual
279,Monthly,11/1/2020,11/30/2020,Virtual
279,Monthly,12/1/2020,12/31/2020,Virtual
279,Monthly,1/1/2021,1/31/2021,Virtual
279,Monthly,2/1/2021,2/28/2021,Virtual
279,Monthly,3/1/2021,3/31/2021,Virtual
279,Monthly,4/1/2021,4/30/2021,Hybrid
279,Monthly,5/1/2021,5/31/2021,Hybrid
279,Monthly,6/1/2021,6/30/2021,Hybrid
584,Monthly,8/1/2020,8/31/2020,Closed
584,Monthly,9/1/2020,9/30/2020,Virtual
584,Monthly,10/1/2020,10/31/2020,Virtual
584,Monthly,11/1/2020,11/30/2020,Virtual
584,Monthly,12/1/2020,12/31/2020,Virtual
584,Monthly,1/1/2021,1/31/2021,Virtual
584,Monthly,2/1/2021,2/28/2021,Virtual
584,Monthly,3/1/2021,3/31/2021,Virtual
584,Monthly,4/1/2021,4/30/2021,Hybrid
584,Monthly,5/1/2021,5/31/2021,Hybrid
584,Monthly,6/1/2021,6/30/2021,Hybrid
514,Monthly,8/1/2020,8/31/2020,Closed
514,Monthly,9/1/2020,9/30/2020,Virtual
514,Monthly,10/1/2020,10/31/2020,Virtual
514,Monthly,11/1/2020,11/30/2020,Virtual
514,Monthly,12/1/2020,12/31/2020,Virtual
514,Monthly,1/1/2021,1/31/2021,Virtual
514,Monthly,2/1/2021,2/28/2021,Virtual
514,Monthly,3/1/2021,3/31/2021,Virtual
514,Monthly,4/1/2021,4/30/2021,Hybrid
514,Monthly,5/1/2021,5/31/2021,Hybrid
514,Monthly,6/1/2021,6/30/2021,Virtual
491,Monthly,8/1/2020,8/31/2020,Closed
491,Monthly,9/1/2020,9/30/2020,Virtual
491,Monthly,10/1/2020,10/31/2020,Virtual
491,Monthly,11/1/2020,11/30/2020,Virtual
491,Monthly,12/1/2020,12/31/2020,Virtual
491,Monthly,1/1/2021,1/31/2021,Virtual
491,Monthly,2/1/2021,2/28/2021,Virtual
491,Monthly,3/1/2021,3/31/2021,Virtual
491,Monthly,4/1/2021,4/30/2021,Hybrid
491,Monthly,5/1/2021,5/31/2021,Hybrid
491,Monthly,6/1/2021,6/30/2021,Hybrid
565,Monthly,8/1/2020,8/31/2020,Closed
565,Monthly,9/1/2020,9/30/2020,Virtual
565,Monthly,10/1/2020,10/31/2020,Virtual
565,Monthly,11/1/2020,11/30/2020,Virtual
565,Monthly,12/1/2020,12/31/2020,Virtual
565,Monthly,1/1/2021,1/31/2021,Virtual
565,Monthly,2/1/2021,2/28/2021,Virtual
565,Monthly,3/1/2021,3/31/2021,Virtual
565,Monthly,4/1/2021,4/30/2021,Hybrid
565,Monthly,5/1/2021,5/31/2021,Hybrid
565,Monthly,6/1/2021,6/30/2021,Hybrid
530,Monthly,8/1/2020,8/31/2020,Closed
530,Monthly,9/1/2020,9/30/2020,Virtual
530,Monthly,10/1/2020,10/31/2020,Virtual
530,Monthly,11/1/2020,11/30/2020,Virtual
530,Monthly,12/1/2020,12/31/2020,Virtual
530,Monthly,1/1/2021,1/31/2021,Virtual
530,Monthly,2/1/2021,2/28/2021,Virtual
530,Monthly,3/1/2021,3/31/2021,Virtual
530,Monthly,4/1/2021,4/30/2021,Hybrid
530,Monthly,5/1/2021,5/31/2021,Hybrid
530,Monthly,6/1/2021,6/30/2021,Hybrid
48,Monthly,8/1/2020,8/31/2020,In-person
48,Monthly,9/1/2020,9/30/2020,In-person
48,Monthly,10/1/2020,10/31/2020,In-person
48,Monthly,11/1/2020,11/30/2020,Hybrid
48,Monthly,12/1/2020,12/31/2020,Virtual
48,Monthly,1/1/2021,1/31/2021,In-person
48,Monthly,2/1/2021,2/28/2021,In-person
48,Monthly,3/1/2021,3/31/2021,In-person
48,Monthly,4/1/2021,4/30/2021,In-person
48,Monthly,5/1/2021,5/31/2021,In-person
48,Monthly,6/1/2021,6/30/2021,Closed
215,Monthly,8/1/2020,8/31/2020,In-person
215,Monthly,9/1/2020,9/30/2020,In-person
215,Monthly,10/1/2020,10/31/2020,In-person
215,Monthly,11/1/2020,11/30/2020,In-person
215,Monthly,12/1/2020,12/31/2020,In-person
215,Monthly,1/1/2021,1/31/2021,In-person
215,Monthly,2/1/2021,2/28/2021,In-person
215,Monthly,3/1/2021,3/31/2021,In-person
215,Monthly,4/1/2021,4/30/2021,In-person
215,Monthly,5/1/2021,5/31/2021,In-person
215,Monthly,6/1/2021,6/30/2021,Closed
569,Monthly,8/1/2020,8/31/2020,Closed
569,Monthly,9/1/2020,9/30/2020,Virtual
569,Monthly,10/1/2020,10/31/2020,Virtual
569,Monthly,11/1/2020,11/30/2020,Virtual
569,Monthly,12/1/2020,12/31/2020,Virtual
569,Monthly,1/1/2021,1/31/2021,Virtual
569,Monthly,2/1/2021,2/28/2021,Virtual
569,Monthly,3/1/2021,3/31/2021,Hybrid
569,Monthly,4/1/2021,4/30/2021,Hybrid
569,Monthly,5/1/2021,5/31/2021,Hybrid
569,Monthly,6/1/2021,6/30/2021,Hybrid
1894,Monthly,8/1/2020,8/31/2020,Virtual
1894,Monthly,9/1/2020,9/30/2020,Virtual
1894,Monthly,10/1/2020,10/31/2020,Virtual
1894,Monthly,11/1/2020,11/30/2020,Virtual
1894,Monthly,12/1/2020,12/31/2020,Virtual
1894,Monthly,1/1/2021,1/31/2021,Virtual
1894,Monthly,2/1/2021,2/28/2021,Virtual
1894,Monthly,3/1/2021,3/31/2021,Hybrid
1894,Monthly,4/1/2021,4/30/2021,Hybrid
1894,Monthly,5/1/2021,5/31/2021,Hybrid
1894,Monthly,6/1/2021,6/30/2021,Closed
4240,Monthly,8/1/2020,8/31/2020,Virtual
4240,Monthly,9/1/2020,9/30/2020,Virtual
4240,Monthly,10/1/2020,10/31/2020,Virtual
4240,Monthly,11/1/2020,11/30/2020,Virtual
4240,Monthly,12/1/2020,12/31/2020,Virtual
4240,Monthly,1/1/2021,1/31/2021,Hybrid
4240,Monthly,2/1/2021,2/28/2021,Hybrid
4240,Monthly,3/1/2021,3/31/2021,Hybrid
4240,Monthly,4/1/2021,4/30/2021,Hybrid
4240,Monthly,5/1/2021,5/31/2021,Hybrid
4240,Monthly,6/1/2021,6/30/2021,Closed
491,Monthly,8/1/2020,8/31/2020,Virtual
491,Monthly,9/1/2020,9/30/2020,Virtual
491,Monthly,10/1/2020,10/31/2020,Hybrid
491,Monthly,11/1/2020,11/30/2020,Hybrid
491,Monthly,12/1/2020,12/31/2020,Virtual
491,Monthly,1/1/2021,1/31/2021,Hybrid
491,Monthly,2/1/2021,2/28/2021,Hybrid
491,Monthly,3/1/2021,3/31/2021,In-person
491,Monthly,4/1/2021,4/30/2021,In-person
491,Monthly,5/1/2021,5/31/2021,In-person
491,Monthly,6/1/2021,6/30/2021,Closed
223,Monthly,8/1/2020,8/31/2020,Virtual
223,Monthly,9/1/2020,9/30/2020,Virtual
223,Monthly,10/1/2020,10/31/2020,Virtual
223,Monthly,11/1/2020,11/30/2020,Hybrid
223,Monthly,12/1/2020,12/31/2020,In-person
223,Monthly,1/1/2021,1/31/2021,Hybrid
223,Monthly,2/1/2021,2/28/2021,In-person
223,Monthly,3/1/2021,3/31/2021,In-person
223,Monthly,4/1/2021,4/30/2021,In-person
223,Monthly,5/1/2021,5/31/2021,In-person
223,Monthly,6/1/2021,6/30/2021,In-person
340,Monthly,8/1/2020,8/31/2020,Virtual
340,Monthly,9/1/2020,9/30/2020,Virtual
340,Monthly,10/1/2020,10/31/2020,Virtual
340,Monthly,11/1/2020,11/30/2020,Virtual
340,Monthly,12/1/2020,12/31/2020,Virtual
340,Monthly,1/1/2021,1/31/2021,Hybrid
340,Monthly,2/1/2021,2/28/2021,Hybrid
340,Monthly,3/1/2021,3/31/2021,Hybrid
340,Monthly,4/1/2021,4/30/2021,Hybrid
340,Monthly,5/1/2021,5/31/2021,Hybrid
340,Monthly,6/1/2021,6/30/2021,Closed
650,Monthly,8/1/2020,8/31/2020,Virtual
650,Monthly,9/1/2020,9/30/2020,Virtual
650,Monthly,10/1/2020,10/31/2020,Hybrid
650,Monthly,11/1/2020,11/30/2020,Hybrid
650,Monthly,12/1/2020,12/31/2020,Virtual
650,Monthly,1/1/2021,1/31/2021,Hybrid
650,Monthly,2/1/2021,2/28/2021,Hybrid
650,Monthly,3/1/2021,3/31/2021,In-person
650,Monthly,4/1/2021,4/30/2021,In-person
650,Monthly,5/1/2021,5/31/2021,In-person
650,Monthly,6/1/2021,6/30/2021,Closed
193,Monthly,8/1/2020,8/31/2020,Closed
193,Monthly,9/1/2020,9/30/2020,Virtual
193,Monthly,10/1/2020,10/31/2020,Virtual
193,Monthly,11/1/2020,11/30/2020,Virtual
193,Monthly,12/1/2020,12/31/2020,Virtual
193,Monthly,1/1/2021,1/31/2021,Virtual
193,Monthly,2/1/2021,2/28/2021,Hybrid
193,Monthly,3/1/2021,3/31/2021,Virtual
193,Monthly,4/1/2021,4/30/2021,Hybrid
193,Monthly,5/1/2021,5/31/2021,Hybrid
193,Monthly,6/1/2021,6/30/2021,Hybrid
44,Monthly,8/1/2020,8/31/2020,In-person
44,Monthly,9/1/2020,9/30/2020,In-person
44,Monthly,10/1/2020,10/31/2020,In-person
44,Monthly,11/1/2020,11/30/2020,In-person
44,Monthly,12/1/2020,12/31/2020,In-person
44,Monthly,1/1/2021,1/31/2021,In-person
44,Monthly,2/1/2021,2/28/2021,In-person
44,Monthly,3/1/2021,3/31/2021,In-person
44,Monthly,4/1/2021,4/30/2021,In-person
44,Monthly,5/1/2021,5/31/2021,In-person
44,Monthly,6/1/2021,6/30/2021,Closed
342,Monthly,8/1/2020,8/31/2020,In-person
342,Monthly,9/1/2020,9/30/2020,In-person
342,Monthly,10/1/2020,10/31/2020,In-person
342,Monthly,11/1/2020,11/30/2020,In-person
342,Monthly,12/1/2020,12/31/2020,In-person
342,Monthly,1/1/2021,1/31/2021,In-person
342,Monthly,2/1/2021,2/28/2021,In-person
342,Monthly,3/1/2021,3/31/2021,In-person
342,Monthly,4/1/2021,4/30/2021,In-person
342,Monthly,5/1/2021,5/31/2021,In-person
342,Monthly,6/1/2021,6/30/2021,Closed
