product_id,district_id,date,percent_access,engagement_index
95731,1877,2020-01-07,,
28504,1877,2020-01-07,,
28504,1877,2020-01-21,,
95731,1877,2020-01-21,,
28504,1877,2020-01-25,,
95731,1877,2020-01-25,,
95731,1877,2020-01-31,,
28504,1877,2020-01-31,,
28504,1877,2020-02-04,,
99916,1877,2020-02-04,,
26488,1877,2020-02-04,,
95731,1877,2020-02-04,,
95731,1877,2020-02-05,,
47364,1877,2020-02-12,50.0,3000.0
57084,1877,2020-02-12,50.0,500.0
95767,1877,2020-02-12,0.0,0.0
99916,1877,2020-02-12,50.0,500.0
28701,1877,2020-02-13,0.0,0.0
65512,1877,2020-02-13,0.0,0.0
80616,1877,2020-02-13,2.26,201.43
89050,1877,2020-02-13,0.0,0.0
37804,1877,2020-02-13,0.0,0.0
90133,1877,2020-02-13,0.0,0.0
76298,1877,2020-02-13,0.36,16.69
88885,1877,2020-02-13,0.12,2.38
15254,1877,2020-02-13,0.83,234.8
60825,1877,2020-02-13,0.12,9.54
72758,1877,2020-02-13,0.24,4.77
94324,1877,2020-02-13,3.58,705.6
29326,1877,2020-02-13,0.83,32.18
95767,1877,2020-02-13,0.0,0.0
85072,1877,2020-02-13,0.48,28.61
13496,1877,2020-02-13,1.79,116.81
86703,1877,2020-02-13,0.0,0.0
47267,1877,2020-02-13,0.12,2.38
18090,1877,2020-02-13,0.12,2.38
61384,1877,2020-02-13,0.12,2.38
29790,1877,2020-02-13,0.72,54.83
84007,1877,2020-02-13,0.0,0.0
14769,1877,2020-02-13,0.12,27.41
89688,1877,2020-02-13,0.24,11.92
32563,1877,2020-02-13,0.36,9.54
61441,1877,2020-02-13,9.18,387.37
93742,1877,2020-02-13,0.36,52.44
73323,1877,2020-02-13,0.12,14.3
98265,1877,2020-02-13,2.03,135.88
14075,1877,2020-02-13,0.0,0.0
55031,1877,2020-02-13,0.0,0.0
36620,1877,2020-02-13,0.0,0.0
29158,1877,2020-02-13,0.36,7.15
58986,1877,2020-02-13,0.0,0.0
33185,1877,2020-02-13,3.81,526.82
46123,1877,2020-02-13,0.24,4.77
45820,1877,2020-02-13,0.0,0.0
70740,1877,2020-02-13,0.24,11.92
75781,1877,2020-02-13,0.0,0.0
51340,1877,2020-02-13,0.6,63.17
56028,1877,2020-02-13,0.12,4.77
50854,1877,2020-02-13,0.0,0.0
13699,1877,2020-02-13,0.36,8.34
65358,1877,2020-02-13,0.48,22.65
40928,1877,2020-02-13,2.26,100.12
64947,1877,2020-02-13,0.48,29.8
77832,1877,2020-02-13,0.24,4.77
61474,1877,2020-02-13,0.0,0.0
76214,1877,2020-02-13,0.12,4.77
71805,1877,2020-02-13,0.24,4.77
10533,1877,2020-02-13,0.6,39.33
81189,1877,2020-02-13,0.24,52.44
14124,1877,2020-02-13,0.0,0.0
13591,1877,2020-02-13,0.12,4.77
31218,1877,2020-02-13,0.12,19.07
68490,1877,2020-02-13,0.36,7.15
91030,1877,2020-02-13,0.24,166.87
24711,1877,2020-02-13,0.72,692.49
15225,1877,2020-02-13,0.24,103.69
31027,1877,2020-02-13,0.24,4.77
33326,1877,2020-02-13,0.12,2.38
28324,1877,2020-02-13,0.0,0.0
76122,1877,2020-02-13,0.0,0.0
19674,1877,2020-02-13,0.12,2.38
34675,1877,2020-02-13,0.12,2.38
16468,1877,2020-02-13,0.12,9.54
83394,1877,2020-02-13,0.0,0.0
21298,1877,2020-02-13,0.12,7.15
54430,1877,2020-02-13,0.95,39.33
26407,1877,2020-02-13,0.95,288.44
58235,1877,2020-02-13,0.24,7.15
83118,1877,2020-02-13,0.12,28.61
84652,1877,2020-02-13,1.67,81.05
99916,1877,2020-02-13,22.05,1487.49
36692,1877,2020-02-13,1.79,210.97
11237,1877,2020-02-13,0.0,0.0
49016,1877,2020-02-13,0.12,11.92
97715,1877,2020-02-13,0.0,0.0
57949,1877,2020-02-13,0.12,4.77
85975,1877,2020-02-13,0.12,26.22
28786,1877,2020-02-13,0.12,16.69
94984,1877,2020-02-13,0.83,20.26
43491,1877,2020-02-13,0.24,7.15
67035,1877,2020-02-13,0.12,7.15
47364,1877,2020-02-13,34.21,4214.54
69827,1877,2020-02-13,7.75,636.47
81127,1877,2020-02-13,0.12,2.38
35971,1877,2020-02-13,0.0,0.0
99671,1877,2020-02-13,0.24,42.91
14168,1877,2020-02-13,0.36,30.99
26753,1877,2020-02-13,0.0,0.0
97280,1877,2020-02-13,1.07,246.72
32213,1877,2020-02-13,13.23,954.71
69863,1877,2020-02-13,1.91,56.02
83076,1877,2020-02-13,0.12,2.38
20619,1877,2020-02-13,0.0,0.0
25267,1877,2020-02-13,0.36,11.92
46801,1877,2020-02-13,0.12,33.37
52615,1877,2020-02-13,0.0,0.0
77713,1877,2020-02-13,1.43,319.43
95731,1877,2020-02-13,52.68,6629.32
55136,1877,2020-02-13,0.12,16.69
25585,1877,2020-02-13,0.0,0.0
89802,1877,2020-02-13,0.12,10.73
37017,1877,2020-02-13,0.24,15.49
50479,1877,2020-02-13,2.5,199.05
28504,1877,2020-02-13,1.67,91.78
64838,1877,2020-02-13,0.24,30.99
16406,1877,2020-02-13,0.12,51.25
94058,1877,2020-02-13,0.0,0.0
90929,1877,2020-02-13,0.24,4.77
52196,1877,2020-02-13,0.0,0.0
72703,1877,2020-02-13,0.0,0.0
40967,1877,2020-02-13,0.0,0.0
78818,1877,2020-02-13,0.24,10.73
72460,1877,2020-02-13,0.24,4.77
80144,1877,2020-02-13,0.24,7.15
77698,1877,2020-02-13,0.0,0.0
15532,1877,2020-02-13,0.36,54.83
55007,1877,2020-02-13,0.12,9.54
64528,1877,2020-02-13,0.12,9.54
85836,1877,2020-02-13,0.0,0.0
69429,1877,2020-02-13,0.24,9.54
26491,1877,2020-02-13,0.12,2.38
26533,1877,2020-02-13,0.12,4.77
92844,1877,2020-02-13,0.24,14.3
50104,1877,2020-02-13,0.12,3.58
97594,1877,2020-02-13,0.48,100.12
13429,1877,2020-02-13,0.0,0.0
57084,1877,2020-02-13,2.38,303.93
73952,1877,2020-02-13,0.0,0.0
78247,1877,2020-02-13,0.0,0.0
47285,1877,2020-02-13,0.0,0.0
41587,1877,2020-02-13,0.12,2.38
37479,1877,2020-02-13,0.0,0.0
98001,1877,2020-02-13,0.0,0.0
36050,1877,2020-02-13,0.12,2.38
64030,1877,2020-02-13,0.12,7.15
38876,1877,2020-02-13,0.12,7.15
19044,1877,2020-02-13,0.12,4.77
64124,1877,2020-02-13,0.6,11.92
45811,1877,2020-02-13,0.12,2.38
63178,1877,2020-02-13,0.12,9.54
30851,1877,2020-02-13,0.48,11.92
62934,1877,2020-02-13,0.72,102.5
57293,1877,2020-02-13,0.24,14.3
71784,1877,2020-02-13,0.12,2.38
39299,1877,2020-02-13,0.6,11.92
88925,1877,2020-02-13,0.12,2.38
24744,1877,2020-02-13,0.12,2.38
50712,1877,2020-02-13,0.12,2.38
86812,1877,2020-02-13,0.12,7.15
46757,1877,2020-02-13,0.12,4.77
63073,1877,2020-02-13,0.12,15.49
86059,1877,2020-02-13,1.19,153.75
68019,1877,2020-02-13,0.0,0.0
37891,1877,2020-02-13,0.0,0.0
16164,1877,2020-02-13,0.24,7.15
36237,1877,2020-02-13,0.12,2.38
98402,1877,2020-02-13,2.62,287.25
93256,1877,2020-02-13,0.24,3.58
11206,1877,2020-02-13,0.12,2.38
92589,1877,2020-02-13,0.12,7.15
50282,1877,2020-02-13,0.12,21.45
77430,1877,2020-02-13,0.24,9.54
20677,1877,2020-02-13,0.12,2.38
95859,1877,2020-02-13,0.12,2.38
52175,1877,2020-02-13,0.0,0.0
57724,1877,2020-02-13,0.72,61.98
64948,1877,2020-02-13,2.03,207.39
85378,1877,2020-02-13,0.12,2.38
77666,1877,2020-02-13,0.0,0.0
16401,1877,2020-02-13,0.36,9.54
12613,1877,2020-02-13,0.12,2.38
26488,1877,2020-02-13,15.73,5318.24
28456,1877,2020-02-13,0.6,88.2
99142,1877,2020-02-13,0.12,7.15
16633,1877,2020-02-13,0.48,33.37
12192,1877,2020-02-13,0.0,0.0
80473,1877,2020-02-13,0.0,0.0
71152,1877,2020-02-13,0.12,2.38
15266,1877,2020-02-13,0.48,23.84
92867,1877,2020-02-13,1.19,51.25
23169,1877,2020-02-13,0.0,0.0
96706,1877,2020-02-13,0.24,27.41
90153,1877,2020-02-13,0.0,0.0
50129,1877,2020-02-13,0.0,0.0
53775,1877,2020-02-13,5.13,777.12
76007,1877,2020-02-13,0.12,7.15
29322,1877,2020-02-13,0.48,20.26
37103,1877,2020-02-13,0.0,0.0
78730,1877,2020-02-13,0.12,11.92
17500,1877,2020-02-13,0.12,2.38
65277,1877,2020-02-13,0.12,2.38
65358,1877,2020-02-14,0.47,84.65
13945,1877,2020-02-14,0.0,0.0
11286,1877,2020-02-14,0.19,29.77
84652,1877,2020-02-14,0.0,0.0
81189,1877,2020-02-14,0.19,93.02
13422,1877,2020-02-14,0.0,0.0
16164,1877,2020-02-14,0.0,0.0
52755,1877,2020-02-14,0.09,0.93
46123,1877,2020-02-14,0.19,19.53
85378,1877,2020-02-14,0.09,1.86
88925,1877,2020-02-14,0.0,0.0
41581,1877,2020-02-14,0.09,5.58
14168,1877,2020-02-14,0.19,24.19
20619,1877,2020-02-14,0.0,0.0
11206,1877,2020-02-14,0.19,3.72
26488,1877,2020-02-14,7.81,3208.37
39463,1877,2020-02-14,0.0,0.0
25585,1877,2020-02-14,0.0,0.0
85952,1877,2020-02-14,0.09,0.93
76229,1877,2020-02-14,0.0,0.0
31027,1877,2020-02-14,0.19,3.72
19044,1877,2020-02-14,0.28,184.19
14075,1877,2020-02-14,0.0,0.0
28324,1877,2020-02-14,0.0,0.0
61384,1877,2020-02-14,0.19,36.28
16401,1877,2020-02-14,0.09,26.98
50479,1877,2020-02-14,1.86,362.79
95859,1877,2020-02-14,0.0,0.0
40369,1877,2020-02-14,0.0,0.0
11635,1877,2020-02-14,0.0,0.0
70740,1877,2020-02-14,0.09,3.72
33624,1877,2020-02-14,0.09,1.86
51340,1877,2020-02-14,0.56,47.44
28504,1877,2020-02-14,1.12,140.47
99916,1877,2020-02-14,10.05,1198.14
45820,1877,2020-02-14,0.0,0.0
20595,1877,2020-02-14,0.0,0.0
16042,1877,2020-02-14,0.0,0.0
13699,1877,2020-02-14,0.47,14.88
18090,1877,2020-02-14,0.37,34.42
36050,1877,2020-02-14,0.09,1.86
62538,1877,2020-02-14,0.0,0.0
78662,1877,2020-02-14,0.0,0.0
78247,1877,2020-02-14,0.0,0.0
61474,1877,2020-02-14,0.0,0.0
20069,1877,2020-02-14,0.0,0.0
92871,1877,2020-02-14,0.0,0.0
47267,1877,2020-02-14,0.19,42.79
11237,1877,2020-02-14,0.19,14.88
37209,1877,2020-02-14,0.0,0.0
50168,1877,2020-02-14,0.09,3.72
77908,1877,2020-02-14,0.09,1.86
98001,1877,2020-02-14,0.09,7.44
57724,1877,2020-02-14,0.37,160.93
59984,1877,2020-02-14,0.0,0.0
42958,1877,2020-02-14,0.0,0.0
97594,1877,2020-02-14,0.19,20.47
68845,1877,2020-02-14,0.0,0.0
32213,1877,2020-02-14,5.77,506.98
71217,1877,2020-02-14,0.0,0.0
44820,1877,2020-02-14,0.0,0.0
49521,1877,2020-02-14,0.0,0.0
32600,1877,2020-02-14,0.19,20.47
45716,1877,2020-02-14,0.09,9.3
96706,1877,2020-02-14,0.47,34.42
55136,1877,2020-02-14,0.19,13.02
55007,1877,2020-02-14,0.0,0.0
15266,1877,2020-02-14,0.0,0.0
99671,1877,2020-02-14,0.19,66.05
71805,1877,2020-02-14,0.19,3.72
13496,1877,2020-02-14,1.21,328.37
23483,1877,2020-02-14,0.09,21.4
26753,1877,2020-02-14,0.0,0.0
98265,1877,2020-02-14,1.3,827.91
50580,1877,2020-02-14,0.09,1.86
49751,1877,2020-02-14,0.47,23.26
37479,1877,2020-02-14,0.0,0.0
51764,1877,2020-02-14,0.0,0.0
72673,1877,2020-02-14,0.09,1.86
68019,1877,2020-02-14,0.0,0.0
38876,1877,2020-02-14,0.09,16.74
26407,1877,2020-02-14,0.28,39.07
84217,1877,2020-02-14,0.0,0.0
96111,1877,2020-02-14,0.0,0.0
77832,1877,2020-02-14,0.09,1.86
76214,1877,2020-02-14,0.09,3.72
79673,1877,2020-02-14,0.09,1.86
41587,1877,2020-02-14,0.0,0.0
91873,1877,2020-02-14,0.0,0.0
21298,1877,2020-02-14,0.19,22.33
93828,1877,2020-02-14,0.0,0.0
95767,1877,2020-02-14,0.09,1.86
27232,1877,2020-02-14,0.09,1.86
28003,1877,2020-02-14,0.0,0.0
47364,1877,2020-02-14,10.51,1831.63
19126,1877,2020-02-14,0.0,0.0
47285,1877,2020-02-14,0.0,0.0
89688,1877,2020-02-14,0.0,0.0
22510,1877,2020-02-14,0.0,0.0
98402,1877,2020-02-14,1.02,162.79
73323,1877,2020-02-14,0.37,66.05
50282,1877,2020-02-14,0.09,84.65
17182,1877,2020-02-14,0.09,31.63
63178,1877,2020-02-14,0.0,0.0
88885,1877,2020-02-14,0.19,4.65
85975,1877,2020-02-14,0.19,93.02
90381,1877,2020-02-14,0.19,198.14
76889,1877,2020-02-14,0.0,0.0
57293,1877,2020-02-14,0.09,85.58
29158,1877,2020-02-14,0.37,10.23
41150,1877,2020-02-14,0.0,0.0
56695,1877,2020-02-14,0.0,0.0
34300,1877,2020-02-14,0.09,1.86
29322,1877,2020-02-14,0.09,7.44
54430,1877,2020-02-14,0.37,18.6
75879,1877,2020-02-14,0.09,1.86
50129,1877,2020-02-14,0.0,0.0
55032,1877,2020-02-14,0.0,0.0
77298,1877,2020-02-14,0.0,0.0
57084,1877,2020-02-14,4.28,717.21
15799,1877,2020-02-14,0.0,0.0
69429,1877,2020-02-14,0.0,0.0
57486,1877,2020-02-14,0.09,1.86
24723,1877,2020-02-14,0.09,1.86
61441,1877,2020-02-14,4.65,266.98
32563,1877,2020-02-14,0.37,11.16
25793,1877,2020-02-14,0.09,9.3
