product_id,district_id,date,percent_access,engagement_index
28525,1324,2020-01-01,0.05,0.47
83862,1324,2020-01-01,0.0,0.0
85836,1324,2020-01-01,0.0,0.0
57343,1324,2020-01-01,0.0,0.0
91165,1324,2020-01-01,0.0,0.0
77666,1324,2020-01-01,0.0,0.0
84217,1324,2020-01-01,0.0,0.0
69827,1324,2020-01-01,0.66,16.97
61441,1324,2020-01-01,0.09,0.94
64948,1324,2020-01-01,0.09,1.89
48165,1324,2020-01-01,0.05,3.3
26488,1324,2020-01-01,0.14,53.75
13496,1324,2020-01-01,0.09,11.32
13699,1324,2020-01-01,0.05,10.37
56441,1324,2020-01-01,0.0,0.0
13591,1324,2020-01-01,0.05,0.47
36620,1324,2020-01-01,0.0,0.0
25267,1324,2020-01-01,0.0,0.0
98001,1324,2020-01-01,0.0,0.0
79547,1324,2020-01-01,0.0,0.0
99916,1324,2020-01-01,1.51,22.16
68713,1324,2020-01-01,0.38,9.43
47267,1324,2020-01-01,0.0,0.0
96111,1324,2020-01-01,0.0,0.0
52175,1324,2020-01-01,0.0,0.0
33185,1324,2020-01-01,1.04,15.56
90153,1324,2020-01-01,0.0,0.0
80649,1324,2020-01-01,0.05,2.36
69863,1324,2020-01-01,0.14,2.83
30851,1324,2020-01-01,0.05,0.47
28633,1324,2020-01-01,0.09,0.94
85975,1324,2020-01-01,0.05,5.19
72604,1324,2020-01-01,0.05,0.47
51853,1324,2020-01-01,0.05,1.89
50580,1324,2020-01-01,0.94,21.69
25827,1324,2020-01-01,0.05,0.94
36692,1324,2020-01-01,0.0,0.0
46123,1324,2020-01-01,0.09,0.94
86812,1324,2020-01-01,0.05,0.47
83394,1324,2020-01-01,0.0,0.0
45820,1324,2020-01-01,0.0,0.0
77832,1324,2020-01-01,0.05,0.47
72758,1324,2020-01-01,0.0,0.0
53775,1324,2020-01-01,0.09,7.54
33624,1324,2020-01-01,0.0,0.0
15254,1324,2020-01-01,0.09,1.89
15225,1324,2020-01-01,0.05,0.47
14168,1324,2020-01-01,0.05,0.47
94324,1324,2020-01-01,0.05,0.47
57065,1324,2020-01-01,0.24,207.45
35971,1324,2020-01-01,0.05,0.47
65277,1324,2020-01-01,0.05,0.47
69429,1324,2020-01-01,0.0,0.0
30114,1324,2020-01-01,0.0,0.0
61945,1324,2020-01-01,0.0,0.0
77582,1324,2020-01-01,0.0,0.0
98402,1324,2020-01-01,0.05,2.83
81189,1324,2020-01-01,0.14,5.66
80144,1324,2020-01-01,0.09,9.9
29322,1324,2020-01-01,0.09,4.24
33562,1324,2020-01-01,0.05,4.24
53627,1324,2020-01-01,0.0,0.0
16633,1324,2020-01-01,0.0,0.0
25298,1324,2020-01-01,0.0,0.0
70167,1324,2020-01-01,0.05,6.13
57949,1324,2020-01-01,0.05,0.94
60699,1324,2020-01-01,0.0,0.0
28504,1324,2020-01-01,0.09,3.3
76214,1324,2020-01-01,0.05,0.94
95731,1324,2020-01-01,0.71,24.52
64915,1324,2020-01-01,0.0,0.0
83076,1324,2020-01-01,0.05,0.94
45935,1324,2020-01-01,0.0,0.0
43491,1324,2020-01-01,0.0,0.0
32213,1324,2020-01-01,1.08,44.32
76649,1324,2020-01-01,0.24,10.37
39118,1324,2020-01-01,0.05,0.47
41587,1324,2020-01-01,0.0,0.0
80144,1324,2020-01-02,0.05,0.47
69429,1324,2020-01-02,0.0,0.0
65277,1324,2020-01-02,0.0,0.0
29322,1324,2020-01-02,0.05,0.47
13591,1324,2020-01-02,0.05,0.47
24711,1324,2020-01-02,0.05,7.54
99916,1324,2020-01-02,2.45,71.66
25793,1324,2020-01-02,0.0,0.0
46123,1324,2020-01-02,0.09,0.94
32050,1324,2020-01-02,0.0,0.0
50129,1324,2020-01-02,0.0,0.0
33185,1324,2020-01-02,1.6,34.89
76649,1324,2020-01-02,0.28,14.14
36620,1324,2020-01-02,0.0,0.0
73466,1324,2020-01-02,0.05,2.36
98265,1324,2020-01-02,0.05,2.36
74242,1324,2020-01-02,0.05,0.47
85836,1324,2020-01-02,0.0,0.0
77774,1324,2020-01-02,0.0,0.0
85975,1324,2020-01-02,0.05,0.47
45935,1324,2020-01-02,0.0,0.0
96111,1324,2020-01-02,0.0,0.0
14769,1324,2020-01-02,0.0,0.0
41587,1324,2020-01-02,0.0,0.0
51340,1324,2020-01-02,0.14,15.09
57065,1324,2020-01-02,0.24,209.34
96706,1324,2020-01-02,0.0,0.0
39118,1324,2020-01-02,0.05,0.47
50282,1324,2020-01-02,0.0,0.0
69863,1324,2020-01-02,0.09,2.36
93276,1324,2020-01-02,0.0,0.0
89267,1324,2020-01-02,0.0,0.0
48454,1324,2020-01-02,0.0,0.0
70167,1324,2020-01-02,0.05,1.41
52175,1324,2020-01-02,0.0,0.0
61441,1324,2020-01-02,0.09,0.94
94511,1324,2020-01-02,0.05,0.47
80659,1324,2020-01-02,0.05,0.47
62538,1324,2020-01-02,0.05,0.94
55007,1324,2020-01-02,0.05,0.47
77582,1324,2020-01-02,0.0,0.0
80616,1324,2020-01-02,0.05,3.3
53775,1324,2020-01-02,0.14,3.3
81189,1324,2020-01-02,0.09,5.19
64030,1324,2020-01-02,0.0,0.0
50580,1324,2020-01-02,0.94,35.36
77698,1324,2020-01-02,0.05,0.94
15254,1324,2020-01-02,0.09,2.36
43491,1324,2020-01-02,0.05,0.47
65358,1324,2020-01-02,0.05,0.47
51618,1324,2020-01-02,0.05,7.54
35237,1324,2020-01-02,0.0,0.0
28504,1324,2020-01-02,0.05,0.94
92871,1324,2020-01-02,0.0,0.0
16468,1324,2020-01-02,0.05,1.41
78730,1324,2020-01-02,0.0,0.0
