product_id,district_id,date,percent_access,engagement_index
93690,1000,2020-01-01,0.0,0.0
17941,1000,2020-01-01,0.03,0.9
65358,1000,2020-01-01,0.03,1.2
98265,1000,2020-01-01,0.57,37.79
59257,1000,2020-01-01,0.0,0.0
90153,1000,2020-01-01,0.06,3.9
41587,1000,2020-01-01,0.0,0.0
29322,1000,2020-01-01,0.06,5.1
37479,1000,2020-01-01,0.0,0.0
51340,1000,2020-01-01,0.09,1.2
55278,1000,2020-01-01,0.03,0.3
16406,1000,2020-01-01,0.06,497.0
87342,1000,2020-01-01,0.06,22.8
12803,1000,2020-01-01,0.0,0.0
17943,1000,2020-01-01,0.0,0.0
63502,1000,2020-01-01,0.0,0.0
11286,1000,2020-01-01,0.03,1.8
57371,1000,2020-01-01,0.03,0.3
33624,1000,2020-01-01,0.27,17.1
50479,1000,2020-01-01,0.03,0.6
28504,1000,2020-01-01,0.03,2.4
77666,1000,2020-01-01,0.0,0.0
86059,1000,2020-01-01,0.03,6.3
50168,1000,2020-01-01,0.0,0.0
54430,1000,2020-01-01,0.06,3.0
16401,1000,2020-01-01,0.06,0.9
71702,1000,2020-01-01,0.0,0.0
53399,1000,2020-01-01,0.0,0.0
19181,1000,2020-01-01,0.15,18.6
61441,1000,2020-01-01,0.0,0.0
14001,1000,2020-01-01,0.0,0.0
57513,1000,2020-01-01,0.0,0.0
86407,1000,2020-01-01,0.06,5.1
96116,1000,2020-01-01,0.12,2.4
48454,1000,2020-01-01,0.03,0.9
73952,1000,2020-01-01,0.0,0.0
86703,1000,2020-01-01,0.0,0.0
92871,1000,2020-01-01,0.93,59.09
46752,1000,2020-01-01,0.0,0.0
32213,1000,2020-01-01,3.6,340.43
61517,1000,2020-01-01,0.0,0.0
13326,1000,2020-01-01,0.03,0.3
29286,1000,2020-01-01,0.03,0.6
85836,1000,2020-01-01,0.0,0.0
89050,1000,2020-01-01,0.09,8.1
64895,1000,2020-01-01,0.0,0.0
26488,1000,2020-01-01,1.05,411.22
