product_id,district_id,date,percent_access,engagement_index
92140,1470,2020-01-29,0.67,6.65
49062,1470,2020-01-29,0.22,2.22
90153,1470,2020-01-29,0.44,57.65
16468,1470,2020-01-29,1.55,42.13
74653,1470,2020-01-29,10.42,1842.57
13496,1470,2020-01-29,4.43,135.25
69863,1470,2020-01-29,1.33,37.69
76122,1470,2020-01-29,0.67,8.87
56028,1470,2020-01-29,0.0,0.0
26372,1470,2020-01-29,0.22,15.52
72468,1470,2020-01-29,0.0,0.0
43052,1470,2020-01-29,0.0,0.0
77698,1470,2020-01-29,0.22,2.22
58818,1470,2020-01-29,0.0,0.0
77774,1470,2020-01-29,0.0,0.0
55007,1470,2020-01-29,0.0,0.0
33946,1470,2020-01-29,0.22,2.22
49571,1470,2020-01-29,0.0,0.0
54430,1470,2020-01-29,0.44,6.65
16406,1470,2020-01-29,0.22,2.22
50712,1470,2020-01-29,1.11,55.43
68713,1470,2020-01-29,0.0,0.0
28939,1470,2020-01-29,0.22,4.43
80624,1470,2020-01-29,0.44,6.65
46308,1470,2020-01-29,3.33,370.29
69827,1470,2020-01-29,26.39,1181.82
68854,1470,2020-01-29,0.0,0.0
44128,1470,2020-01-29,0.0,0.0
22856,1470,2020-01-29,0.0,0.0
99674,1470,2020-01-29,0.0,0.0
96116,1470,2020-01-29,0.0,0.0
90440,1470,2020-01-29,3.99,261.64
34635,1470,2020-01-29,0.22,2.22
94158,1470,2020-01-29,0.22,2.22
82177,1470,2020-01-29,0.67,99.78
92844,1470,2020-01-29,6.87,472.28
57084,1470,2020-01-29,17.74,725.06
31027,1470,2020-01-29,1.11,11.09
33624,1470,2020-01-29,0.22,4.43
19181,1470,2020-01-29,0.67,24.39
95731,1470,2020-01-29,43.46,3139.69
78662,1470,2020-01-29,0.0,0.0
76214,1470,2020-01-29,5.76,394.68
59304,1470,2020-01-29,0.0,0.0
65277,1470,2020-01-29,0.0,0.0
28504,1470,2020-01-29,0.89,15.52
11206,1470,2020-01-29,0.22,2.22
74174,1470,2020-01-29,0.0,0.0
64915,1470,2020-01-29,0.22,2.22
98265,1470,2020-01-29,17.96,1616.41
16633,1470,2020-01-29,1.55,68.74
16401,1470,2020-01-29,0.0,0.0
76649,1470,2020-01-29,0.22,2.22
83639,1470,2020-01-29,0.0,0.0
12803,1470,2020-01-29,0.0,0.0
