product_id,district_id,date,percent_access,engagement_index
16753,1131,2020-01-01,0.04,3.58
80560,1131,2020-01-01,0.09,8.94
85682,1131,2020-01-01,0.0,0.0
95731,1131,2020-01-01,0.09,2.24
28504,1131,2020-01-01,0.0,0.0
57084,1131,2020-01-01,0.04,0.89
25298,1131,2020-01-01,0.04,0.45
32213,1131,2020-01-01,0.04,0.45
50479,1131,2020-01-01,0.04,0.45
96111,1131,2020-01-01,0.0,0.0
33185,1131,2020-01-02,0.0,0.0
79547,1131,2020-01-02,0.04,37.57
76649,1131,2020-01-02,0.04,0.45
92993,1131,2020-01-02,0.0,0.0
28504,1131,2020-01-02,0.0,0.0
65277,1131,2020-01-02,0.0,0.0
82296,1131,2020-01-02,0.0,0.0
80560,1131,2020-01-02,0.04,6.71
90153,1131,2020-01-02,0.04,2.68
43491,1131,2020-01-02,0.0,0.0
22741,1131,2020-01-02,0.0,0.0
33869,1131,2020-01-02,0.0,0.0
95731,1131,2020-01-02,0.04,0.45
76649,1131,2020-01-03,0.13,5.37
98001,1131,2020-01-03,0.0,0.0
26881,1131,2020-01-03,0.04,0.45
72758,1131,2020-01-03,0.0,0.0
95253,1131,2020-01-03,0.0,0.0
79547,1131,2020-01-03,0.04,9.39
95731,1131,2020-01-03,0.04,0.89
65358,1131,2020-01-03,0.0,0.0
94982,1131,2020-01-03,0.0,0.0
28504,1131,2020-01-03,0.0,0.0
70167,1131,2020-01-03,0.04,0.45
37479,1131,2020-01-03,0.0,0.0
65277,1131,2020-01-03,0.0,0.0
99916,1131,2020-01-03,0.04,3.58
33185,1131,2020-01-03,0.0,0.0
30851,1131,2020-01-03,0.04,0.45
84372,1131,2020-01-03,0.0,0.0
36620,1131,2020-01-03,0.04,8.5
32213,1131,2020-01-03,0.04,1.79
50479,1131,2020-01-03,0.04,2.24
12610,1131,2020-01-03,0.0,0.0
23248,1131,2020-01-03,0.0,0.0
84423,1131,2020-01-03,0.0,0.0
69863,1131,2020-01-03,0.04,0.89
80560,1131,2020-01-03,0.04,4.47
98265,1131,2020-01-03,0.0,0.0
79547,1131,2020-01-04,0.0,0.0
64947,1131,2020-01-04,0.04,0.45
28504,1131,2020-01-04,0.0,0.0
32213,1131,2020-01-04,0.0,0.0
37479,1131,2020-01-04,0.0,0.0
36620,1131,2020-01-04,0.04,45.17
76649,1131,2020-01-04,0.09,1.34
61384,1131,2020-01-04,0.04,4.92
26488,1131,2020-01-04,0.0,0.0
98001,1131,2020-01-04,0.0,0.0
69863,1131,2020-01-04,0.04,0.45
62538,1131,2020-01-04,0.0,0.0
65277,1131,2020-01-04,0.0,0.0
97280,1131,2020-01-04,0.0,0.0
95731,1131,2020-01-04,0.04,0.45
51340,1131,2020-01-04,0.0,0.0
54794,1131,2020-01-04,0.0,0.0
99916,1131,2020-01-04,0.04,0.45
85682,1131,2020-01-04,0.0,0.0
84423,1131,2020-01-04,0.0,0.0
26488,1131,2020-01-05,0.0,0.0
37479,1131,2020-01-05,0.0,0.0
80560,1131,2020-01-05,0.04,21.02
65535,1131,2020-01-05,0.0,0.0
28504,1131,2020-01-05,0.0,0.0
95859,1131,2020-01-05,0.0,0.0
29158,1131,2020-01-05,0.0,0.0
51340,1131,2020-01-05,0.0,0.0
12656,1131,2020-01-05,0.0,0.0
82296,1131,2020-01-05,0.0,0.0
28525,1131,2020-01-05,0.0,0.0
95731,1131,2020-01-05,0.0,0.0
70167,1131,2020-01-05,0.04,1.34
90153,1131,2020-01-05,0.0,0.0
46801,1131,2020-01-05,0.0,0.0
98265,1131,2020-01-05,0.0,0.0
36620,1131,2020-01-05,0.04,12.52
92867,1131,2020-01-05,0.04,1.34
96706,1131,2020-01-05,0.0,0.0
99916,1131,2020-01-05,0.0,0.0
65277,1131,2020-01-05,0.0,0.0
26696,1131,2020-01-05,0.0,0.0
76649,1131,2020-01-05,0.0,0.0
52615,1131,2020-01-05,0.0,0.0
85572,1131,2020-01-05,0.0,0.0
94324,1131,2020-01-05,0.0,0.0
26881,1131,2020-01-05,0.0,0.0
10533,1131,2020-01-05,0.0,0.0
33185,1131,2020-01-05,0.0,0.0
84423,1131,2020-01-05,0.0,0.0
14769,1131,2020-01-06,0.58,24.14
48165,1131,2020-01-06,0.09,1.79
56028,1131,2020-01-06,0.0,0.0
71564,1131,2020-01-06,0.0,0.0
49094,1131,2020-01-06,0.0,0.0
34201,1131,2020-01-06,0.0,0.0
91165,1131,2020-01-06,0.13,7.6
60286,1131,2020-01-06,8.67,1436.3
97022,1131,2020-01-06,0.04,0.45
52175,1131,2020-01-06,0.18,2.24
12816,1131,2020-01-06,0.0,0.0
60825,1131,2020-01-06,0.09,1.34
43491,1131,2020-01-06,0.04,15.2
11206,1131,2020-01-06,0.45,5.36
37017,1131,2020-01-06,0.0,0.0
86703,1131,2020-01-06,0.0,0.0
57084,1131,2020-01-06,2.32,121.14
52758,1131,2020-01-06,0.0,0.0
10533,1131,2020-01-06,0.0,0.0
66051,1131,2020-01-06,0.04,3.58
99916,1131,2020-01-06,3.0,125.61
60051,1131,2020-01-06,0.0,0.0
30532,1131,2020-01-06,0.49,33.08
39004,1131,2020-01-06,0.0,0.0
89050,1131,2020-01-06,0.04,0.45
81154,1131,2020-01-06,0.76,38.44
94158,1131,2020-01-06,0.09,1.34
78730,1131,2020-01-06,0.04,7.15
43818,1131,2020-01-06,0.0,0.0
98265,1131,2020-01-06,7.82,616.45
26881,1131,2020-01-06,15.02,246.76
50479,1131,2020-01-06,1.12,84.04
16164,1131,2020-01-06,0.31,5.36
88810,1131,2020-01-06,0.0,0.0
91030,1131,2020-01-06,0.18,112.2
95859,1131,2020-01-06,0.04,3.13
12984,1131,2020-01-06,0.0,0.0
86407,1131,2020-01-06,0.13,1.34
68139,1131,2020-01-06,0.0,0.0
68713,1131,2020-01-06,0.0,0.0
41587,1131,2020-01-06,0.04,0.45
