product_id,district_id,date,percent_access,engagement_index
19184,1904,2020-01-01,0.27,6.66
63660,1904,2020-01-01,0.0,0.0
28504,1904,2020-01-01,0.0,0.0
54430,1904,2020-01-01,0.13,2.66
65195,1904,2020-01-01,0.0,0.0
26753,1904,2020-01-01,0.0,0.0
24711,1904,2020-01-01,0.13,2.66
10650,1904,2020-01-01,0.0,0.0
90153,1904,2020-01-01,0.67,39.95
40964,1904,2020-01-01,0.0,0.0
39841,1904,2020-01-01,0.0,0.0
93256,1904,2020-01-01,0.13,1.33
82246,1904,2020-01-01,0.0,0.0
99916,1904,2020-01-01,2.66,106.52
49521,1904,2020-01-01,0.0,0.0
19814,1904,2020-01-01,0.0,0.0
76512,1904,2020-01-01,0.0,0.0
14769,1904,2020-01-01,0.0,0.0
48625,1904,2020-01-01,0.0,0.0
60858,1904,2020-01-01,0.0,0.0
13699,1904,2020-01-01,0.13,1.33
37479,1904,2020-01-01,0.0,0.0
55355,1904,2020-01-01,0.0,0.0
50479,1904,2020-01-01,0.13,10.65
85682,1904,2020-01-01,0.0,0.0
89688,1904,2020-01-01,0.0,0.0
78355,1904,2020-01-01,0.0,0.0
19181,1904,2020-01-01,0.27,7.99
16633,1904,2020-01-01,0.0,0.0
76122,1904,2020-01-01,0.0,0.0
57084,1904,2020-01-01,0.53,11.98
69827,1904,2020-01-01,0.13,1.33
77698,1904,2020-01-01,0.0,0.0
79558,1904,2020-01-01,0.0,0.0
42725,1904,2020-01-01,0.0,0.0
80616,1904,2020-01-01,0.13,1.33
99142,1904,2020-01-01,0.0,0.0
77774,1904,2020-01-01,0.0,0.0
94058,1904,2020-01-01,0.13,3.99
51340,1904,2020-01-01,0.0,0.0
72758,1904,2020-01-01,0.0,0.0
86407,1904,2020-01-01,0.0,0.0
86575,1904,2020-01-01,0.0,0.0
17182,1904,2020-01-01,0.0,0.0
26488,1904,2020-01-01,1.33,125.17
77030,1904,2020-01-01,0.0,0.0
10533,1904,2020-01-01,0.0,0.0
30025,1904,2020-01-01,0.0,0.0
55007,1904,2020-01-01,0.0,0.0
48165,1904,2020-01-01,0.0,0.0
33624,1904,2020-01-01,0.27,18.64
94984,1904,2020-01-01,0.27,2.66
39035,1904,2020-01-01,0.27,17.31
72468,1904,2020-01-01,0.0,0.0
34887,1904,2020-01-01,0.0,0.0
69301,1904,2020-01-01,0.0,0.0
80144,1904,2020-01-01,0.0,0.0
69429,1904,2020-01-01,0.0,0.0
58894,1904,2020-01-01,0.13,1.33
86059,1904,2020-01-01,0.27,9.32
25298,1904,2020-01-01,0.0,0.0
16401,1904,2020-01-01,0.0,0.0
39463,1904,2020-01-01,0.0,0.0
56128,1904,2020-01-01,0.0,0.0
95731,1904,2020-01-01,5.73,866.84
97280,1904,2020-01-01,0.27,3.99
98265,1904,2020-01-01,0.27,22.64
32708,1904,2020-01-01,0.0,0.0
65277,1904,2020-01-01,0.0,0.0
49570,1904,2020-01-01,0.27,6.66
35839,1904,2020-01-01,0.0,0.0
80431,1904,2020-01-01,0.0,0.0
55589,1904,2020-01-01,0.13,9.32
90440,1904,2020-01-01,0.0,0.0
43491,1904,2020-01-01,0.13,1.33
95983,1904,2020-01-01,0.0,0.0
41424,1904,2020-01-01,0.4,102.53
46123,1904,2020-01-01,0.27,5.33
88916,1904,2020-01-01,0.0,0.0
29322,1904,2020-01-01,0.8,41.28
94158,1904,2020-01-01,0.0,0.0
