product_id,district_id,date,percent_access,engagement_index
64948,1584,2020-01-01,0.11,1.15
90153,1584,2020-01-01,0.11,20.69
95731,1584,2020-01-01,0.11,1.15
93684,1584,2020-01-01,0.11,1.15
95731,1584,2020-01-02,0.57,12.64
13591,1584,2020-01-02,0.11,1.15
95253,1584,2020-01-02,0.57,108.05
52758,1584,2020-01-02,0.11,1.15
12803,1584,2020-01-02,0.11,2.3
26372,1584,2020-01-02,0.11,12.64
28578,1584,2020-01-02,0.11,1.15
64948,1584,2020-01-02,0.11,9.2
93684,1584,2020-01-02,0.11,1.15
80493,1584,2020-01-02,0.11,8.05
90153,1584,2020-01-02,0.11,3.45
15254,1584,2020-01-02,0.11,20.69
89360,1584,2020-01-02,0.11,1.15
82246,1584,2020-01-02,0.11,1.15
13496,1584,2020-01-02,0.11,1.15
13699,1584,2020-01-02,0.11,9.2
17182,1584,2020-01-02,0.11,1.15
65358,1584,2020-01-02,0.11,1.15
79794,1584,2020-01-02,0.11,3.45
41587,1584,2020-01-02,0.11,3.45
47364,1584,2020-01-02,0.34,8.05
11635,1584,2020-01-02,0.23,2.3
99916,1584,2020-01-02,0.11,5.75
93742,1584,2020-01-02,0.11,10.34
47364,1584,2020-01-03,0.11,3.45
13496,1584,2020-01-03,0.11,39.08
51340,1584,2020-01-03,0.23,10.34
69863,1584,2020-01-03,0.11,4.6
97280,1584,2020-01-03,0.11,14.94
90153,1584,2020-01-03,0.11,5.75
85975,1584,2020-01-03,0.11,4.6
69827,1584,2020-01-03,0.34,57.47
95253,1584,2020-01-03,0.8,108.05
93742,1584,2020-01-03,0.11,1.15
26488,1584,2020-01-03,0.11,1.15
80493,1584,2020-01-03,0.11,12.64
24711,1584,2020-01-03,0.11,3.45
62934,1584,2020-01-03,0.11,2.3
11635,1584,2020-01-03,0.11,1.15
64948,1584,2020-01-03,0.11,2.3
29322,1584,2020-01-03,0.23,56.32
32213,1584,2020-01-03,0.23,5.75
95731,1584,2020-01-03,0.69,90.8
85072,1584,2020-01-03,0.11,1.15
24829,1584,2020-01-03,0.11,24.14
70167,1584,2020-01-03,0.11,1.15
68490,1584,2020-01-03,0.11,3.45
69863,1584,2020-01-04,0.23,8.05
26488,1584,2020-01-04,0.34,140.23
32213,1584,2020-01-04,0.34,55.17
90153,1584,2020-01-04,0.11,19.54
13496,1584,2020-01-04,0.11,1.15
80493,1584,2020-01-04,0.11,5.75
24829,1584,2020-01-04,0.11,16.09
99916,1584,2020-01-04,0.11,21.84
86059,1584,2020-01-04,0.11,9.2
47364,1584,2020-01-04,0.23,19.54
93742,1584,2020-01-04,0.11,13.79
12803,1584,2020-01-04,0.11,3.45
51340,1584,2020-01-04,0.23,14.94
87762,1584,2020-01-04,0.11,3.45
30851,1584,2020-01-04,0.11,1.15
95253,1584,2020-01-04,0.57,82.76
65358,1584,2020-01-04,0.11,9.2
11635,1584,2020-01-04,0.23,2.3
95731,1584,2020-01-04,1.03,91.95
91165,1584,2020-01-05,0.23,4.6
95253,1584,2020-01-05,0.34,177.01
95731,1584,2020-01-05,0.46,94.25
26488,1584,2020-01-05,0.23,52.87
32213,1584,2020-01-05,0.11,9.2
11635,1584,2020-01-05,0.11,1.15
64947,1584,2020-01-05,0.11,35.63
90153,1584,2020-01-05,0.11,13.79
28396,1584,2020-01-05,0.11,1.15
99916,1584,2020-01-05,0.11,2.3
57371,1584,2020-01-05,0.11,1.15
65358,1584,2020-01-05,0.11,6.9
13699,1584,2020-01-05,0.11,4.6
13496,1584,2020-01-05,0.34,5.75
69863,1584,2020-01-05,0.11,3.45
51340,1584,2020-01-05,0.11,2.3
86059,1584,2020-01-05,0.11,8.05
28504,1584,2020-01-05,0.23,2.3
72758,1584,2020-01-05,0.11,1.15
